index,label,cluster
3533904,AMAZON,5
365549,AMAZON,3
2923202,AMAZON,3
2956577,AMAZON,10
2431621,AMAZON,2
3240695,AMAZON,3
2920983,AMAZON,12
2587699,AMAZON,2
3013430,AMAZON,7
1406890,AMAZON,2
2693643,AMAZON,14
2904812,AMAZON,3
2573941,AMAZON,2
176382,AMAZON,2
3040082,AMAZON,4
2550120,AMAZON,2
119246,AMAZON,4
2075541,AMAZON,3
2309657,AMAZON,4
2061497,AMAZON,2
1772111,AMAZON,3
1440478,AMAZON,3
2195113,AMAZON,1
2066554,AMAZON,2
1869697,AMAZON,6
2205033,AMAZON,4
9436,AMAZON,3
623572,AMAZON,13
2432008,AMAZON,2
2070650,AMAZON,3
624119,AMAZON,4
2065908,AMAZON,2
1773022,AMAZON,1
2437202,AMAZON,2
1005576,AMAZON,9
2430277,AMAZON,2
2428270,AMAZON,2
589083,AMAZON,3
2549822,AMAZON,2
320570,AMAZON,5
2168755,AMAZON,1
1740953,AMAZON,6
67369,AMAZON,9
2425171,AMAZON,1
1936233,AMAZON,2
1780030,AMAZON,1
2160222,AMAZON,2
2060137,AMAZON,3
1920621,AMAZON,1
2434088,AMAZON,2
363898,AMAZON,2
3479916,AMAZON,1
2430070,AMAZON,2
2983867,AMAZON,12
2697656,AMAZON,2
1718217,AMAZON,9
3289383,AMAZON,5
2073208,AMAZON,2
484649,AMAZON,10
315417,AMAZON,9
2160224,AMAZON,2
2318350,AMAZON,9
2059681,AMAZON,3
2205695,AMAZON,2
2574573,AMAZON,2
2714644,AMAZON,4
2587637,AMAZON,2
2067191,AMAZON,2
2063631,AMAZON,3
2074148,AMAZON,2
3480013,AMAZON,19
3499561,AMAZON,1
1974791,AMAZON,6
2403370,AMAZON,2
1781966,AMAZON,13
2318044,AMAZON,2
2574531,AMAZON,2
2735355,AMAZON,4
2428802,AMAZON,2
3064610,AMAZON,2
2583605,AMAZON,2
2183614,AMAZON,9
172834,AMAZON,3
867265,AMAZON,4
2023930,AMAZON,3
312328,AMAZON,2
1763090,AMAZON,1
1561023,AMAZON,21
1399020,AMAZON,3
2159896,AMAZON,2
170171,AMAZON,2
2443930,AMAZON,5
2069605,AMAZON,2
1130642,AMAZON,19
3230612,AMAZON,1
1274068,AMAZON,10
2550620,AMAZON,2
1032755,AMAZON,1
2074561,AMAZON,2
2170889,AMAZON,14
2916180,APPLE,1
139053,APPLE,2
2657293,APPLE,3
2398240,APPLE,7
2915911,APPLE,1
363259,APPLE,2
2175213,APPLE,1
444714,APPLE,3
155890,APPLE,2
497545,APPLE,18
362795,APPLE,2
242466,APPLE,2
2962893,APPLE,9
2929951,APPLE,13
2372244,APPLE,3
2921823,APPLE,1
2914339,APPLE,1
3368770,APPLE,14
2920079,APPLE,14
360434,APPLE,9
835404,APPLE,6
2925462,APPLE,1
485621,APPLE,4
2600363,APPLE,1
2608415,APPLE,3
2886908,APPLE,1
3422698,APPLE,9
3491867,APPLE,1
3003001,APPLE,21
1279018,APPLE,2
2917172,APPLE,2
2158419,APPLE,4
2903937,APPLE,7
3001520,APPLE,1
439206,APPLE,4
2600443,APPLE,1
2904539,APPLE,1
149388,APPLE,12
1826775,APPLE,8
2998854,APPLE,9
2913557,APPLE,1
444107,APPLE,9
2998390,APPLE,9
2584402,APPLE,1
2175661,APPLE,1
570575,APPLE,9
3218389,APPLE,3
583307,APPLE,9
3139854,APPLE,9
2118441,APPLE,7
3000484,APPLE,4
809667,APPLE,1
149488,APPLE,12
2962800,APPLE,3
3546663,APPLE,7
2917840,APPLE,3
2461870,APPLE,13
242477,APPLE,1
2874114,APPLE,1
3000830,APPLE,9
3003138,APPLE,9
2907811,APPLE,13
368824,APPLE,3
2995916,APPLE,1
2175220,APPLE,1
2997866,APPLE,9
293900,APPLE,14
258021,APPLE,8
2994837,APPLE,9
2917923,APPLE,3
2891957,APPLE,1
440402,APPLE,9
143179,APPLE,4
439215,APPLE,4
169358,APPLE,4
878600,APPLE,9
2901664,APPLE,1
2922801,APPLE,1
3369954,APPLE,13
3000752,APPLE,4
3001223,APPLE,13
3003563,APPLE,9
2112041,APPLE,9
3000553,APPLE,9
363849,APPLE,2
3001528,APPLE,1
2915382,APPLE,1
2657419,APPLE,1
2998265,APPLE,9
2995036,APPLE,4
2855012,APPLE,9
3002286,APPLE,4
444654,APPLE,2
2997769,APPLE,9
3367737,APPLE,12
3368088,APPLE,13
2913488,APPLE,1
2250702,APPLE,9
2657464,APPLE,4
3438899,APPLE,7
3139856,APPLE_ICLOUD,3
2457457,APPLE_ICLOUD,1
3084639,APPLE_ICLOUD,3
2901100,APPLE_ICLOUD,3
3005681,APPLE_ICLOUD,12
2901180,APPLE_ICLOUD,1
23227,APPLE_ICLOUD,8
2901083,APPLE_ICLOUD,3
3086829,APPLE_ICLOUD,19
2920552,APPLE_ICLOUD,12
735904,APPLE_ICLOUD,2
283461,APPLE_ICLOUD,9
138750,APPLE_ICLOUD,2
3428051,APPLE_ICLOUD,9
834768,APPLE_ICLOUD,9
1151099,APPLE_ICLOUD,3
2591246,APPLE_ICLOUD,2
141908,APPLE_ICLOUD,1
3237275,APPLE_ICLOUD,3
141462,APPLE_ICLOUD,2
442429,APPLE_ICLOUD,21
3133264,APPLE_ICLOUD,3
3084638,APPLE_ICLOUD,2
2538043,APPLE_ICLOUD,9
1278873,APPLE_ICLOUD,1
2901656,APPLE_ICLOUD,1
2904161,APPLE_ICLOUD,14
1430978,APPLE_ICLOUD,6
2998414,APPLE_ICLOUD,9
1999811,APPLE_ICLOUD,9
1574363,APPLE_ICLOUD,3
2012065,APPLE_ICLOUD,14
2915642,APPLE_ICLOUD,3
3365804,APPLE_ICLOUD,3
3237276,APPLE_ICLOUD,1
3005437,APPLE_ICLOUD,3
1158009,APPLE_ICLOUD,2
2901225,APPLE_ICLOUD,1
2645417,APPLE_ICLOUD,7
283504,APPLE_ICLOUD,9
2717801,APPLE_ICLOUD,1
2327579,APPLE_ICLOUD,2
2250349,APPLE_ICLOUD,8
283529,APPLE_ICLOUD,9
3301373,APPLE_ICLOUD,3
1363578,APPLE_ICLOUD,9
1261922,APPLE_ICLOUD,1
3363436,APPLE_ICLOUD,2
138770,APPLE_ICLOUD,2
6730,APPLE_ICLOUD,7
3363850,APPLE_ICLOUD,3
2645437,APPLE_ICLOUD,6
2865279,APPLE_ICLOUD,9
2922408,APPLE_ICLOUD,3
3237274,APPLE_ICLOUD,3
283519,APPLE_ICLOUD,9
3024848,APPLE_ICLOUD,3
3005436,APPLE_ICLOUD,3
2134240,APPLE_ICLOUD,4
1548923,APPLE_ICLOUD,1
2852070,APPLE_ICLOUD,1
735896,APPLE_ICLOUD,1
1152686,APPLE_ICLOUD,1
2864007,APPLE_ICLOUD,1
1999812,APPLE_ICLOUD,3
2922407,APPLE_ICLOUD,9
2886282,APPLE_ICLOUD,1
3005432,APPLE_ICLOUD,3
363415,APPLE_ICLOUD,4
735962,APPLE_ICLOUD,2
2331032,APPLE_ICLOUD,9
712280,APPLE_ICLOUD,9
2994973,APPLE_ICLOUD,3
3139841,APPLE_ICLOUD,3
2460169,APPLE_ICLOUD,1
3005640,APPLE_ICLOUD,3
2930121,APPLE_ICLOUD,2
439630,APPLE_ICLOUD,9
2457456,APPLE_ICLOUD,3
443998,APPLE_ICLOUD,9
1430979,APPLE_ICLOUD,8
3005431,APPLE_ICLOUD,9
3452871,APPLE_ICLOUD,4
357275,APPLE_ICLOUD,5
3452999,APPLE_ICLOUD,3
1363608,APPLE_ICLOUD,9
33488,APPLE_ICLOUD,4
141815,APPLE_ICLOUD,1
3426965,APPLE_ICLOUD,3
2371136,APPLE_ICLOUD,7
2790060,APPLE_ICLOUD,7
2802471,APPLE_ICLOUD,3
2901203,APPLE_ICLOUD,2
2250169,APPLE_ICLOUD,9
2901182,APPLE_ICLOUD,1
1158010,APPLE_ICLOUD,3
1152899,APPLE_ICLOUD,3
2901098,APPLE_ICLOUD,1
3000323,APPLE_ICLOUD,12
141728,APPLE_ICLOUD,1
2250739,APPLE_ITUNES,1
2250595,APPLE_ITUNES,9
2868856,APPLE_ITUNES,2
366938,APPLE_ITUNES,13
759293,APPLE_ITUNES,2
1826758,APPLE_ITUNES,6
1972237,APPLE_ITUNES,6
3363825,APPLE_ITUNES,3
2997198,APPLE_ITUNES,4
367015,APPLE_ITUNES,3
456399,APPLE_ITUNES,8
2994954,APPLE_ITUNES,3
2257234,APPLE_ITUNES,5
2173028,APPLE_ITUNES,1
2250412,APPLE_ITUNES,9
2175078,APPLE_ITUNES,1
2250888,APPLE_ITUNES,1
624466,APPLE_ITUNES,3
2902262,APPLE_ITUNES,3
1637732,APPLE_ITUNES,9
2250862,APPLE_ITUNES,1
456576,APPLE_ITUNES,8
3024805,APPLE_ITUNES,6
456396,APPLE_ITUNES,8
2995070,APPLE_ITUNES,9
3180218,APPLE_ITUNES,6
2854094,APPLE_ITUNES,1
3005503,APPLE_ITUNES,4
1826767,APPLE_ITUNES,8
501509,APPLE_ITUNES,2
2023702,APPLE_ITUNES,14
969136,APPLE_ITUNES,10
2907638,APPLE_ITUNES,1
2994952,APPLE_ITUNES,7
362395,APPLE_ITUNES,2
1018076,APPLE_ITUNES,3
2657442,APPLE_ITUNES,3
1922673,APPLE_ITUNES,2
31892,APPLE_ITUNES,1
360954,APPLE_ITUNES,3
2257195,APPLE_ITUNES,7
2874162,APPLE_ITUNES,1
969114,APPLE_ITUNES,10
713127,APPLE_ITUNES,8
1985824,APPLE_ITUNES,9
2257248,APPLE_ITUNES,5
713123,APPLE_ITUNES,8
2250803,APPLE_ITUNES,1
2916281,APPLE_ITUNES,1
503871,APPLE_ITUNES,13
318220,APPLE_ITUNES,4
2175028,APPLE_ITUNES,2
2854185,APPLE_ITUNES,1
583985,APPLE_ITUNES,10
1581310,APPLE_ITUNES,8
2886982,APPLE_ITUNES,1
2928785,APPLE_ITUNES,13
2175243,APPLE_ITUNES,1
2903442,APPLE_ITUNES,13
2250379,APPLE_ITUNES,9
2868703,APPLE_ITUNES,2
2250542,APPLE_ITUNES,9
1921272,APPLE_ITUNES,2
362394,APPLE_ITUNES,2
3070135,APPLE_ITUNES,1
2173059,APPLE_ITUNES,1
2173077,APPLE_ITUNES,2
2655050,APPLE_ITUNES,5
2868674,APPLE_ITUNES,2
1774402,APPLE_ITUNES,13
2250584,APPLE_ITUNES,9
2250467,APPLE_ITUNES,9
584092,APPLE_ITUNES,8
3000361,APPLE_ITUNES,9
811988,APPLE_ITUNES,6
550576,APPLE_ITUNES,4
2997808,APPLE_ITUNES,1
2250425,APPLE_ITUNES,9
72692,APPLE_ITUNES,2
620134,APPLE_ITUNES,2
2175045,APPLE_ITUNES,2
1775002,APPLE_ITUNES,2
2426999,APPLE_ITUNES,1
1110089,APPLE_ITUNES,10
2173978,APPLE_ITUNES,1
3005646,APPLE_ITUNES,9
2998899,APPLE_ITUNES,9
759663,APPLE_ITUNES,1
2655076,APPLE_ITUNES,7
2867612,APPLE_ITUNES,1
1778064,APPLE_ITUNES,18
2175060,APPLE_ITUNES,2
2918695,APPLE_ITUNES,3
1138929,APPLE_ITUNES,8
30437,APPLE_ITUNES,6
1090814,APPLE_ITUNES,5
503784,APPLE_ITUNES,3
456477,APPLE_ITUNES,10
1586318,APPLE_ITUNES,6
2175269,APPLE_ITUNES,4
3057919,CLOUDFLARE,1
1533055,CLOUDFLARE,1
1268172,CLOUDFLARE,3
1532183,CLOUDFLARE,1
2721938,CLOUDFLARE,3
2879338,CLOUDFLARE,3
3351830,CLOUDFLARE,9
1034302,CLOUDFLARE,10
1567073,CLOUDFLARE,2
354635,CLOUDFLARE,3
1790302,CLOUDFLARE,9
1262632,CLOUDFLARE,3
358949,CLOUDFLARE,9
2459811,CLOUDFLARE,13
1526460,CLOUDFLARE,9
1899690,CLOUDFLARE,1
1527455,CLOUDFLARE,3
2581246,CLOUDFLARE,9
181208,CLOUDFLARE,3
3340853,CLOUDFLARE,9
1898032,CLOUDFLARE,1
2877764,CLOUDFLARE,3
3060868,CLOUDFLARE,1
1915288,CLOUDFLARE,3
3378847,CLOUDFLARE,13
1721615,CLOUDFLARE,9
2070559,CLOUDFLARE,3
617723,CLOUDFLARE,3
1292489,CLOUDFLARE,9
1196736,CLOUDFLARE,8
1166763,CLOUDFLARE,12
1896185,CLOUDFLARE,9
1755296,CLOUDFLARE,9
1284619,CLOUDFLARE,5
2319915,CLOUDFLARE,19
1538422,CLOUDFLARE,12
161302,CLOUDFLARE,9
3211503,CLOUDFLARE,4
2434596,CLOUDFLARE,9
1603985,CLOUDFLARE,1
1528506,CLOUDFLARE,12
225365,CLOUDFLARE,3
467476,CLOUDFLARE,3
2727319,CLOUDFLARE,1
2715084,CLOUDFLARE,4
1564920,CLOUDFLARE,3
2608031,CLOUDFLARE,3
2436533,CLOUDFLARE,3
2057213,CLOUDFLARE,12
759634,CLOUDFLARE,9
1534919,CLOUDFLARE,1
1902581,CLOUDFLARE,3
2897945,CLOUDFLARE,9
2419941,CLOUDFLARE,2
799802,CLOUDFLARE,5
145402,CLOUDFLARE,3
2428762,CLOUDFLARE,9
1794915,CLOUDFLARE,13
2447718,CLOUDFLARE,3
2311394,CLOUDFLARE,12
1427908,CLOUDFLARE,3
1156589,CLOUDFLARE,2
1559374,CLOUDFLARE,4
34505,CLOUDFLARE,9
2409985,CLOUDFLARE,1
2436554,CLOUDFLARE,3
3412300,CLOUDFLARE,14
2429624,CLOUDFLARE,9
3234904,CLOUDFLARE,8
2038844,CLOUDFLARE,9
1007239,CLOUDFLARE,10
627578,CLOUDFLARE,13
1017993,CLOUDFLARE,4
1427901,CLOUDFLARE,3
1538332,CLOUDFLARE,1
1391382,CLOUDFLARE,1
1529586,CLOUDFLARE,21
3480242,CLOUDFLARE,3
3059261,CLOUDFLARE,1
