index,label,cluster
3533904,AMAZON,2
365549,AMAZON,1
2923202,AMAZON,1
2956577,AMAZON,1
2431621,AMAZON,1
3240695,AMAZON,1
2920983,AMAZON,1
2587699,AMAZON,1
3013430,AMAZON,2
1406890,AMAZON,1
2693643,AMAZON,3
2904812,AMAZON,1
2573941,AMAZON,1
176382,AMAZON,3
3040082,AMAZON,3
2550120,AMAZON,1
119246,AMAZON,3
2075541,AMAZON,1
2309657,AMAZON,2
2061497,AMAZON,3
1772111,AMAZON,1
1440478,AMAZON,1
2195113,AMAZON,3
2066554,AMAZON,1
1869697,AMAZON,3
2205033,AMAZON,3
9436,AMAZON,1
623572,AMAZON,1
2432008,AMAZON,1
2070650,AMAZON,1
624119,AMAZON,3
2065908,AMAZON,1
1773022,AMAZON,3
2437202,AMAZON,1
1005576,AMAZON,3
2430277,AMAZON,1
2428270,AMAZON,1
589083,AMAZON,1
2549822,AMAZON,1
320570,AMAZON,3
2168755,AMAZON,3
1740953,AMAZON,1
67369,AMAZON,2
2425171,AMAZON,1
1936233,AMAZON,3
1780030,AMAZON,2
2160222,AMAZON,1
2060137,AMAZON,1
1920621,AMAZON,1
2434088,AMAZON,1
363898,AMAZON,1
3479916,AMAZON,3
2430070,AMAZON,1
2983867,AMAZON,1
2697656,AMAZON,1
1718217,AMAZON,4
3289383,AMAZON,3
2073208,AMAZON,1
484649,AMAZON,1
315417,AMAZON,3
2160224,AMAZON,1
2318350,AMAZON,1
2059681,AMAZON,1
2205695,AMAZON,1
2574573,AMAZON,1
2714644,AMAZON,2
2587637,AMAZON,1
2067191,AMAZON,1
2063631,AMAZON,1
2074148,AMAZON,1
3480013,AMAZON,2
3499561,AMAZON,2
1974791,AMAZON,1
2403370,AMAZON,1
1781966,AMAZON,1
2318044,AMAZON,1
2574531,AMAZON,1
2735355,AMAZON,4
2428802,AMAZON,1
3064610,AMAZON,3
2583605,AMAZON,1
2183614,AMAZON,4
172834,AMAZON,1
867265,AMAZON,1
2023930,AMAZON,1
312328,AMAZON,4
1763090,AMAZON,1
1561023,AMAZON,1
1399020,AMAZON,1
2159896,AMAZON,1
170171,AMAZON,1
2443930,AMAZON,2
2069605,AMAZON,1
1130642,AMAZON,2
3230612,AMAZON,1
1274068,AMAZON,1
2550620,AMAZON,1
1032755,AMAZON,1
2074561,AMAZON,1
2170889,AMAZON,1
2916180,APPLE,1
139053,APPLE,1
2657293,APPLE,1
2398240,APPLE,2
2915911,APPLE,1
363259,APPLE,1
2175213,APPLE,1
444714,APPLE,1
155890,APPLE,1
497545,APPLE,1
362795,APPLE,1
242466,APPLE,1
2962893,APPLE,1
2929951,APPLE,1
2372244,APPLE,1
2921823,APPLE,1
2914339,APPLE,1
3368770,APPLE,1
2920079,APPLE,3
360434,APPLE,3
835404,APPLE,3
2925462,APPLE,1
485621,APPLE,1
2600363,APPLE,1
2608415,APPLE,1
2886908,APPLE,1
3422698,APPLE,1
3491867,APPLE,1
3003001,APPLE,2
1279018,APPLE,1
2917172,APPLE,1
2158419,APPLE,3
2903937,APPLE,2
3001520,APPLE,1
439206,APPLE,2
2600443,APPLE,1
2904539,APPLE,1
149388,APPLE,1
1826775,APPLE,1
2998854,APPLE,3
