index,label,cluster
3533904,AMAZON,2
365549,AMAZON,3
2923202,AMAZON,3
2956577,AMAZON,1
2431621,AMAZON,1
3240695,AMAZON,3
2920983,AMAZON,2
2587699,AMAZON,1
3013430,AMAZON,2
1406890,AMAZON,5
2693643,AMAZON,2
2904812,AMAZON,3
2573941,AMAZON,4
176382,AMAZON,1
3040082,AMAZON,1
2550120,AMAZON,1
119246,AMAZON,2
2075541,AMAZON,3
2309657,AMAZON,1
2061497,AMAZON,4
1772111,AMAZON,3
1440478,AMAZON,3
2195113,AMAZON,1
2066554,AMAZON,4
1869697,AMAZON,3
2205033,AMAZON,1
9436,AMAZON,3
623572,AMAZON,3
2432008,AMAZON,1
2070650,AMAZON,3
624119,AMAZON,1
2065908,AMAZON,1
1773022,AMAZON,1
2437202,AMAZON,1
1005576,AMAZON,1
2430277,AMAZON,1
2428270,AMAZON,1
589083,AMAZON,3
2549822,AMAZON,1
320570,AMAZON,2
2168755,AMAZON,1
1740953,AMAZON,1
67369,AMAZON,2
2425171,AMAZON,1
1936233,AMAZON,1
1780030,AMAZON,1
2160222,AMAZON,4
2060137,AMAZON,3
1920621,AMAZON,1
2434088,AMAZON,1
363898,AMAZON,1
3479916,AMAZON,2
2430070,AMAZON,4
2983867,AMAZON,1
2697656,AMAZON,1
1718217,AMAZON,1
3289383,AMAZON,1
2073208,AMAZON,4
484649,AMAZON,4
315417,AMAZON,4
2160224,AMAZON,4
2318350,AMAZON,1
2059681,AMAZON,3
2205695,AMAZON,4
2574573,AMAZON,4
2714644,AMAZON,2
2587637,AMAZON,1
2067191,AMAZON,4
2063631,AMAZON,3
2074148,AMAZON,1
3480013,AMAZON,2
3499561,AMAZON,4
1974791,AMAZON,1
2403370,AMAZON,4
1781966,AMAZON,3
2318044,AMAZON,4
2574531,AMAZON,1
2735355,AMAZON,1
2428802,AMAZON,1
3064610,AMAZON,2
2583605,AMAZON,1
2183614,AMAZON,1
172834,AMAZON,3
867265,AMAZON,2
2023930,AMAZON,3
312328,AMAZON,4
1763090,AMAZON,1
1561023,AMAZON,1
1399020,AMAZON,3
2159896,AMAZON,4
170171,AMAZON,1
2443930,AMAZON,2
2069605,AMAZON,4
1130642,AMAZON,1
3230612,AMAZON,1
1274068,AMAZON,1
2550620,AMAZON,4
1032755,AMAZON,1
2074561,AMAZON,4
2170889,AMAZON,2
2916180,APPLE,1
139053,APPLE,4
2657293,APPLE,3
2398240,APPLE,2
2915911,APPLE,4
363259,APPLE,4
2175213,APPLE,4
444714,APPLE,3
155890,APPLE,1
497545,APPLE,3
362795,APPLE,4
242466,APPLE,1
2962893,APPLE,1
2929951,APPLE,3
2372244,APPLE,3
2921823,APPLE,4
2914339,APPLE,4
3368770,APPLE,1
2920079,APPLE,2
360434,APPLE,1
835404,APPLE,2
2925462,APPLE,4
485621,APPLE,1
2600363,APPLE,4
2608415,APPLE,3
2886908,APPLE,4
3422698,APPLE,1
3491867,APPLE,1
3003001,APPLE,3
1279018,APPLE,4
2917172,APPLE,1
2158419,APPLE,2
2903937,APPLE,2
3001520,APPLE,1
439206,APPLE,1
2600443,APPLE,4
2904539,APPLE,4
149388,APPLE,2
1826775,APPLE,3
2998854,APPLE,3
2913557,APPLE,1
444107,APPLE,1
2998390,APPLE,1
2584402,APPLE,1
2175661,APPLE,1
570575,APPLE,1
3218389,APPLE,3
583307,APPLE,1
3139854,APPLE,1
2118441,APPLE,2
3000484,APPLE,1
809667,APPLE,3
149488,APPLE,2
2962800,APPLE,3
3546663,APPLE,6
2917840,APPLE,1
2461870,APPLE,3
242477,APPLE,2
2874114,APPLE,3
3000830,APPLE,1
3003138,APPLE,1
2907811,APPLE,3
368824,APPLE,3
2995916,APPLE,1
2175220,APPLE,4
2997866,APPLE,1
293900,APPLE,2
258021,APPLE,6
2994837,APPLE,4
2917923,APPLE,1
2891957,APPLE,4
440402,APPLE,1
143179,APPLE,1
439215,APPLE,1
169358,APPLE,1
878600,APPLE,1
2901664,APPLE,4
2922801,APPLE,1
3369954,APPLE,3
3000752,APPLE,3
3001223,APPLE,3
3003563,APPLE,1
2112041,APPLE,1
3000553,APPLE,1
363849,APPLE,4
3001528,APPLE,1
2915382,APPLE,1
2657419,APPLE,1
2998265,APPLE,1
2995036,APPLE,1
2855012,APPLE,1
3002286,APPLE,3
444654,APPLE,1
2997769,APPLE,1
3367737,APPLE,2
3368088,APPLE,3
2913488,APPLE,1
2250702,APPLE,1
2657464,APPLE,2
3438899,APPLE,1
3139856,APPLE_ICLOUD,3
2457457,APPLE_ICLOUD,1
3084639,APPLE_ICLOUD,1
2901100,APPLE_ICLOUD,3
3005681,APPLE_ICLOUD,2
2901180,APPLE_ICLOUD,2
23227,APPLE_ICLOUD,6
2901083,APPLE_ICLOUD,3
3086829,APPLE_ICLOUD,1
2920552,APPLE_ICLOUD,2
735904,APPLE_ICLOUD,3
283461,APPLE_ICLOUD,1
138750,APPLE_ICLOUD,1
3428051,APPLE_ICLOUD,1
834768,APPLE_ICLOUD,1
1151099,APPLE_ICLOUD,3
2591246,APPLE_ICLOUD,1
141908,APPLE_ICLOUD,1
3237275,APPLE_ICLOUD,3
141462,APPLE_ICLOUD,3
442429,APPLE_ICLOUD,1
3133264,APPLE_ICLOUD,3
3084638,APPLE_ICLOUD,1
2538043,APPLE_ICLOUD,1
1278873,APPLE_ICLOUD,1
2901656,APPLE_ICLOUD,4
2904161,APPLE_ICLOUD,2
1430978,APPLE_ICLOUD,1
2998414,APPLE_ICLOUD,1
1999811,APPLE_ICLOUD,1
1574363,APPLE_ICLOUD,3
2012065,APPLE_ICLOUD,2
2915642,APPLE_ICLOUD,3
3365804,APPLE_ICLOUD,3
3237276,APPLE_ICLOUD,4
3005437,APPLE_ICLOUD,3
1158009,APPLE_ICLOUD,1
2901225,APPLE_ICLOUD,1
2645417,APPLE_ICLOUD,1
283504,APPLE_ICLOUD,1
2717801,APPLE_ICLOUD,1
2327579,APPLE_ICLOUD,1
2250349,APPLE_ICLOUD,6
283529,APPLE_ICLOUD,4
3301373,APPLE_ICLOUD,3
1363578,APPLE_ICLOUD,1
1261922,APPLE_ICLOUD,1
3363436,APPLE_ICLOUD,1
138770,APPLE_ICLOUD,1
6730,APPLE_ICLOUD,6
3363850,APPLE_ICLOUD,3
2645437,APPLE_ICLOUD,5
2865279,APPLE_ICLOUD,1
2922408,APPLE_ICLOUD,3
3237274,APPLE_ICLOUD,1
283519,APPLE_ICLOUD,4
3024848,APPLE_ICLOUD,3
3005436,APPLE_ICLOUD,3
2134240,APPLE_ICLOUD,2
1548923,APPLE_ICLOUD,3
2852070,APPLE_ICLOUD,1
735896,APPLE_ICLOUD,1
1152686,APPLE_ICLOUD,1
2864007,APPLE_ICLOUD,1
1999812,APPLE_ICLOUD,3
2922407,APPLE_ICLOUD,1
2886282,APPLE_ICLOUD,1
3005432,APPLE_ICLOUD,3
