index,label,cluster
3533904,AMAZON,38
365549,AMAZON,42
2923202,AMAZON,12
2956577,AMAZON,13
2431621,AMAZON,28
3240695,AMAZON,18
2920983,AMAZON,6
2587699,AMAZON,40
3013430,AMAZON,6
1406890,AMAZON,24
2693643,AMAZON,39
2904812,AMAZON,12
2573941,AMAZON,40
176382,AMAZON,26
3040082,AMAZON,30
2550120,AMAZON,40
119246,AMAZON,9
2075541,AMAZON,35
2309657,AMAZON,17
2061497,AMAZON,33
1772111,AMAZON,14
1440478,AMAZON,47
2195113,AMAZON,17
2066554,AMAZON,33
1869697,AMAZON,4
2205033,AMAZON,17
9436,AMAZON,9
623572,AMAZON,11
2432008,AMAZON,28
2070650,AMAZON,35
624119,AMAZON,16
2065908,AMAZON,33
1773022,AMAZON,14
2437202,AMAZON,28
1005576,AMAZON,23
2430277,AMAZON,28
2428270,AMAZON,28
589083,AMAZON,11
2549822,AMAZON,40
320570,AMAZON,31
2168755,AMAZON,51
1740953,AMAZON,4
67369,AMAZON,9
2425171,AMAZON,28
1936233,AMAZON,32
1780030,AMAZON,14
2160222,AMAZON,33
2060137,AMAZON,35
1920621,AMAZON,32
2434088,AMAZON,28
363898,AMAZON,26
3479916,AMAZON,25
2430070,AMAZON,28
2983867,AMAZON,6
2697656,AMAZON,39
1718217,AMAZON,14
3289383,AMAZON,5
2073208,AMAZON,33
484649,AMAZON,21
315417,AMAZON,2
2160224,AMAZON,33
2318350,AMAZON,17
2059681,AMAZON,35
2205695,AMAZON,17
2574573,AMAZON,40
2714644,AMAZON,39
2587637,AMAZON,40
2067191,AMAZON,33
2063631,AMAZON,35
2074148,AMAZON,33
3480013,AMAZON,25
3499561,AMAZON,25
1974791,AMAZON,4
2403370,AMAZON,28
1781966,AMAZON,14
2318044,AMAZON,17
2574531,AMAZON,40
2735355,AMAZON,3
2428802,AMAZON,28
3064610,AMAZON,45
2583605,AMAZON,40
2183614,AMAZON,17
172834,AMAZON,9
867265,AMAZON,37
2023930,AMAZON,35
312328,AMAZON,2
1763090,AMAZON,14
1561023,AMAZON,34
1399020,AMAZON,47
2159896,AMAZON,33
170171,AMAZON,9
2443930,AMAZON,49
2069605,AMAZON,33
1130642,AMAZON,11
3230612,AMAZON,44
1274068,AMAZON,4
2550620,AMAZON,40
1032755,AMAZON,23
2074561,AMAZON,33
2170889,AMAZON,17
2916180,APPLE,15
139053,APPLE,9
2657293,APPLE,12
2398240,APPLE,46
2915911,APPLE,15
363259,APPLE,2
2175213,APPLE,51
444714,APPLE,2
155890,APPLE,26
497545,APPLE,53
362795,APPLE,26
242466,APPLE,2
2962893,APPLE,30
2929951,APPLE,12
2372244,APPLE,3
2921823,APPLE,15
2914339,APPLE,15
3368770,APPLE,5
2920079,APPLE,15
360434,APPLE,2
835404,APPLE,20
2925462,APPLE,15
485621,APPLE,2
2600363,APPLE,40
2608415,APPLE,12
2886908,APPLE,15
3422698,APPLE,18
3491867,APPLE,25
3003001,APPLE,30
1279018,APPLE,24
2917172,APPLE,15
2158419,APPLE,17
2903937,APPLE,6
3001520,APPLE,30
439206,APPLE,2
