index,label,cluster
3533904,AMAZON,3
365549,AMAZON,2
2923202,AMAZON,2
2956577,AMAZON,7
2431621,AMAZON,4
3240695,AMAZON,2
2920983,AMAZON,20
2587699,AMAZON,4
3013430,AMAZON,3
1406890,AMAZON,4
2693643,AMAZON,8
2904812,AMAZON,2
2573941,AMAZON,4
176382,AMAZON,1
3040082,AMAZON,1
2550120,AMAZON,4
119246,AMAZON,2
2075541,AMAZON,2
2309657,AMAZON,4
2061497,AMAZON,4
1772111,AMAZON,2
1440478,AMAZON,2
2195113,AMAZON,6
2066554,AMAZON,4
1869697,AMAZON,7
2205033,AMAZON,6
9436,AMAZON,2
623572,AMAZON,18
2432008,AMAZON,4
2070650,AMAZON,2
624119,AMAZON,12
2065908,AMAZON,4
1773022,AMAZON,5
2437202,AMAZON,4
1005576,AMAZON,13
2430277,AMAZON,4
2428270,AMAZON,4
589083,AMAZON,2
2549822,AMAZON,4
320570,AMAZON,1
2168755,AMAZON,5
1740953,AMAZON,11
67369,AMAZON,6
2425171,AMAZON,5
1936233,AMAZON,4
1780030,AMAZON,1
2160222,AMAZON,4
2060137,AMAZON,2
1920621,AMAZON,13
2434088,AMAZON,4
363898,AMAZON,4
3479916,AMAZON,12
2430070,AMAZON,4
2983867,AMAZON,16
2697656,AMAZON,4
1718217,AMAZON,13
3289383,AMAZON,12
2073208,AMAZON,4
484649,AMAZON,7
315417,AMAZON,13
2160224,AMAZON,4
2318350,AMAZON,13
2059681,AMAZON,2
2205695,AMAZON,8
2574573,AMAZON,4
2714644,AMAZON,1
2587637,AMAZON,4
2067191,AMAZON,4
2063631,AMAZON,2
2074148,AMAZON,4
3480013,AMAZON,1
3499561,AMAZON,13
1974791,AMAZON,7
2403370,AMAZON,8
1781966,AMAZON,18
2318044,AMAZON,4
2574531,AMAZON,4
2735355,AMAZON,18
2428802,AMAZON,4
3064610,AMAZON,1
2583605,AMAZON,4
2183614,AMAZON,13
172834,AMAZON,2
867265,AMAZON,1
2023930,AMAZON,2
312328,AMAZON,5
1763090,AMAZON,5
1561023,AMAZON,13
1399020,AMAZON,2
2159896,AMAZON,4
170171,AMAZON,8
2443930,AMAZON,1
2069605,AMAZON,4
1130642,AMAZON,6
3230612,AMAZON,1
1274068,AMAZON,7
2550620,AMAZON,4
1032755,AMAZON,5
2074561,AMAZON,4
2170889,AMAZON,8
2916180,APPLE,8
139053,APPLE,5
2657293,APPLE,2
2398240,APPLE,1
2915911,APPLE,5
363259,APPLE,4
2175213,APPLE,5
444714,APPLE,2
155890,APPLE,4
497545,APPLE,19
362795,APPLE,4
242466,APPLE,8
2962893,APPLE,6
2929951,APPLE,2
2372244,APPLE,2
2921823,APPLE,5
2914339,APPLE,5
3368770,APPLE,4
2920079,APPLE,8
360434,APPLE,13
835404,APPLE,11
2925462,APPLE,5
485621,APPLE,4
2600363,APPLE,5
2608415,APPLE,2
2886908,APPLE,5
3422698,APPLE,6
3491867,APPLE,8
3003001,APPLE,13
1279018,APPLE,4
2917172,APPLE,4
2158419,APPLE,1
2903937,APPLE,1
3001520,APPLE,8
439206,APPLE,3
2600443,APPLE,5
2904539,APPLE,5
149388,APPLE,3
1826775,APPLE,15
2998854,APPLE,6
2913557,APPLE,5
444107,APPLE,6
2998390,APPLE,6
2584402,APPLE,8
2175661,APPLE,5
570575,APPLE,1
3218389,APPLE,2
583307,APPLE,6
3139854,APPLE,6
2118441,APPLE,1
3000484,APPLE,13
809667,APPLE,2
149488,APPLE,3
2962800,APPLE,2
3546663,APPLE,15
2917840,APPLE,2
2461870,APPLE,2
242477,APPLE,6
2874114,APPLE,5
3000830,APPLE,6
3003138,APPLE,6
2907811,APPLE,2
368824,APPLE,2
2995916,APPLE,8
2175220,APPLE,5
2997866,APPLE,6
293900,APPLE,8
258021,APPLE,15
2994837,APPLE,6
2917923,APPLE,1
2891957,APPLE,5
440402,APPLE,6
143179,APPLE,1
439215,APPLE,13
169358,APPLE,1
878600,APPLE,13
2901664,APPLE,5
2922801,APPLE,5
3369954,APPLE,18
3000752,APPLE,18
3001223,APPLE,18
3003563,APPLE,6
2112041,APPLE,6
3000553,APPLE,6
363849,APPLE,4
3001528,APPLE,8
2915382,APPLE,5
2657419,APPLE,8
2998265,APPLE,6
2995036,APPLE,1
2855012,APPLE,13
3002286,APPLE,18
444654,APPLE,8
2997769,APPLE,6
3367737,APPLE,3
3368088,APPLE,2
2913488,APPLE,5
2250702,APPLE,6
2657464,APPLE,13
3438899,APPLE,1
3139856,APPLE_ICLOUD,2
2457457,APPLE_ICLOUD,1
3084639,APPLE_ICLOUD,2
2901100,APPLE_ICLOUD,2
3005681,APPLE_ICLOUD,3
2901180,APPLE_ICLOUD,1
23227,APPLE_ICLOUD,12
