index,label,cluster
3533904,AMAZON,1
365549,AMAZON,2
2923202,AMAZON,2
2956577,AMAZON,6
2431621,AMAZON,9
3240695,AMAZON,2
2920983,AMAZON,11
2587699,AMAZON,9
3013430,AMAZON,10
1406890,AMAZON,9
2693643,AMAZON,5
2904812,AMAZON,2
2573941,AMAZON,9
176382,AMAZON,9
3040082,AMAZON,4
2550120,AMAZON,9
119246,AMAZON,4
2075541,AMAZON,2
2309657,AMAZON,4
2061497,AMAZON,9
1772111,AMAZON,2
1440478,AMAZON,2
2195113,AMAZON,4
2066554,AMAZON,9
1869697,AMAZON,6
2205033,AMAZON,4
9436,AMAZON,2
623572,AMAZON,2
2432008,AMAZON,9
2070650,AMAZON,2
624119,AMAZON,7
2065908,AMAZON,7
1773022,AMAZON,4
2437202,AMAZON,9
1005576,AMAZON,4
2430277,AMAZON,9
2428270,AMAZON,9
589083,AMAZON,2
2549822,AMAZON,9
320570,AMAZON,3
2168755,AMAZON,9
1740953,AMAZON,6
67369,AMAZON,3
2425171,AMAZON,9
1936233,AMAZON,1
1780030,AMAZON,4
2160222,AMAZON,9
2060137,AMAZON,2
1920621,AMAZON,1
2434088,AMAZON,9
363898,AMAZON,7
3479916,AMAZON,13
2430070,AMAZON,7
2983867,AMAZON,10
2697656,AMAZON,9
1718217,AMAZON,4
3289383,AMAZON,10
2073208,AMAZON,9
484649,AMAZON,15
315417,AMAZON,4
2160224,AMAZON,9
2318350,AMAZON,4
2059681,AMAZON,2
2205695,AMAZON,9
2574573,AMAZON,9
2714644,AMAZON,4
2587637,AMAZON,9
2067191,AMAZON,9
2063631,AMAZON,2
2074148,AMAZON,9
3480013,AMAZON,2
3499561,AMAZON,4
1974791,AMAZON,6
2403370,AMAZON,9
1781966,AMAZON,2
2318044,AMAZON,9
2574531,AMAZON,9
2735355,AMAZON,3
2428802,AMAZON,9
3064610,AMAZON,7
2583605,AMAZON,9
2183614,AMAZON,4
172834,AMAZON,2
867265,AMAZON,1
2023930,AMAZON,2
312328,AMAZON,9
1763090,AMAZON,9
1561023,AMAZON,4
1399020,AMAZON,2
2159896,AMAZON,9
170171,AMAZON,13
2443930,AMAZON,3
2069605,AMAZON,9
1130642,AMAZON,1
3230612,AMAZON,9
1274068,AMAZON,6
2550620,AMAZON,9
1032755,AMAZON,9
2074561,AMAZON,9
2170889,AMAZON,5
2916180,APPLE,13
139053,APPLE,9
2657293,APPLE,2
2398240,APPLE,10
2915911,APPLE,9
363259,APPLE,9
2175213,APPLE,4
444714,APPLE,2
155890,APPLE,9
497545,APPLE,20
362795,APPLE,9
242466,APPLE,13
2962893,APPLE,4
2929951,APPLE,2
2372244,APPLE,2
2921823,APPLE,9
2914339,APPLE,9
3368770,APPLE,7
2920079,APPLE,1
360434,APPLE,4
835404,APPLE,11
2925462,APPLE,9
485621,APPLE,7
2600363,APPLE,9
2608415,APPLE,2
2886908,APPLE,9
3422698,APPLE,4
3491867,APPLE,13
3003001,APPLE,1
1279018,APPLE,9
2917172,APPLE,7
2158419,APPLE,5
2903937,APPLE,10
3001520,APPLE,1
439206,APPLE,4
2600443,APPLE,9
2904539,APPLE,9
149388,APPLE,14
1826775,APPLE,8
2998854,APPLE,1
2913557,APPLE,13
444107,APPLE,4
2998390,APPLE,4
2584402,APPLE,1
2175661,APPLE,9
570575,APPLE,1
3218389,APPLE,2
583307,APPLE,4
3139854,APPLE,4
2118441,APPLE,3
3000484,APPLE,1
809667,APPLE,2
149488,APPLE,14
2962800,APPLE,2
3546663,APPLE,3
2917840,APPLE,2
2461870,APPLE,2
242477,APPLE,3
2874114,APPLE,1
3000830,APPLE,4
3003138,APPLE,4
2907811,APPLE,2
368824,APPLE,2
2995916,APPLE,13
2175220,APPLE,7
2997866,APPLE,4
293900,APPLE,5
258021,APPLE,3
2994837,APPLE,1
2917923,APPLE,2
2891957,APPLE,9
440402,APPLE,4
143179,APPLE,5
439215,APPLE,1
169358,APPLE,7
878600,APPLE,4
2901664,APPLE,9
2922801,APPLE,1
3369954,APPLE,2
3000752,APPLE,17
3001223,APPLE,2
3003563,APPLE,4
2112041,APPLE,4
3000553,APPLE,1
363849,APPLE,9
3001528,APPLE,13
2915382,APPLE,1
2657419,APPLE,13
2998265,APPLE,4
2995036,APPLE,1
2855012,APPLE,1
3002286,APPLE,17
444654,APPLE,13
2997769,APPLE,4
3367737,APPLE,18
3368088,APPLE,2
2913488,APPLE,13
2250702,APPLE,4
2657464,APPLE,2
3438899,APPLE,5
3139856,APPLE_ICLOUD,2
2457457,APPLE_ICLOUD,4
3084639,APPLE_ICLOUD,2
2901100,APPLE_ICLOUD,2
3005681,APPLE_ICLOUD,6
2901180,APPLE_ICLOUD,1
23227,APPLE_ICLOUD,3
2901083,APPLE_ICLOUD,2
3086829,APPLE_ICLOUD,1
2920552,APPLE_ICLOUD,11
735904,APPLE_ICLOUD,7
283461,APPLE_ICLOUD,4
138750,APPLE_ICLOUD,7
3428051,APPLE_ICLOUD,4
834768,APPLE_ICLOUD,4
1151099,APPLE_ICLOUD,2
2591246,APPLE_ICLOUD,9
141908,APPLE_ICLOUD,7
3237275,APPLE_ICLOUD,2
141462,APPLE_ICLOUD,9
442429,APPLE_ICLOUD,1
3133264,APPLE_ICLOUD,2
3084638,APPLE_ICLOUD,7
2538043,APPLE_ICLOUD,4
1278873,APPLE_ICLOUD,9
2901656,APPLE_ICLOUD,4
2904161,APPLE_ICLOUD,9
1430978,APPLE_ICLOUD,6
2998414,APPLE_ICLOUD,4
1999811,APPLE_ICLOUD,4
1574363,APPLE_ICLOUD,2
2012065,APPLE_ICLOUD,7
2915642,APPLE_ICLOUD,2
3365804,APPLE_ICLOUD,2
3237276,APPLE_ICLOUD,4
3005437,APPLE_ICLOUD,2
1158009,APPLE_ICLOUD,7
2901225,APPLE_ICLOUD,1
2645417,APPLE_ICLOUD,5
283504,APPLE_ICLOUD,1
2717801,APPLE_ICLOUD,4
