index,label,cluster
3533904,AMAZON,1
365549,AMAZON,4
2923202,AMAZON,2
2956577,AMAZON,1
2431621,AMAZON,1
3240695,AMAZON,2
2920983,AMAZON,1
2587699,AMAZON,1
3013430,AMAZON,1
1406890,AMAZON,1
2693643,AMAZON,2
2904812,AMAZON,2
2573941,AMAZON,1
176382,AMAZON,1
3040082,AMAZON,1
2550120,AMAZON,1
119246,AMAZON,1
2075541,AMAZON,2
2309657,AMAZON,1
2061497,AMAZON,1
1772111,AMAZON,2
1440478,AMAZON,2
2195113,AMAZON,1
2066554,AMAZON,1
1869697,AMAZON,1
2205033,AMAZON,1
9436,AMAZON,2
623572,AMAZON,4
2432008,AMAZON,1
2070650,AMAZON,2
624119,AMAZON,1
2065908,AMAZON,1
1773022,AMAZON,1
2437202,AMAZON,1
1005576,AMAZON,1
2430277,AMAZON,1
2428270,AMAZON,1
589083,AMAZON,4
2549822,AMAZON,1
320570,AMAZON,1
2168755,AMAZON,1
1740953,AMAZON,1
67369,AMAZON,3
2425171,AMAZON,1
1936233,AMAZON,1
1780030,AMAZON,1
2160222,AMAZON,1
2060137,AMAZON,2
1920621,AMAZON,3
2434088,AMAZON,1
363898,AMAZON,1
3479916,AMAZON,1
2430070,AMAZON,1
2983867,AMAZON,1
2697656,AMAZON,1
1718217,AMAZON,1
3289383,AMAZON,2
2073208,AMAZON,1
484649,AMAZON,1
315417,AMAZON,1
2160224,AMAZON,1
2318350,AMAZON,1
2059681,AMAZON,2
2205695,AMAZON,1
2574573,AMAZON,1
2714644,AMAZON,1
2587637,AMAZON,1
2067191,AMAZON,1
2063631,AMAZON,2
2074148,AMAZON,1
3480013,AMAZON,1
3499561,AMAZON,1
1974791,AMAZON,1
2403370,AMAZON,1
1781966,AMAZON,2
2318044,AMAZON,1
2574531,AMAZON,1
2735355,AMAZON,1
2428802,AMAZON,1
3064610,AMAZON,1
2583605,AMAZON,1
2183614,AMAZON,1
172834,AMAZON,4
867265,AMAZON,1
2023930,AMAZON,2
312328,AMAZON,1
1763090,AMAZON,1
1561023,AMAZON,1
1399020,AMAZON,2
2159896,AMAZON,1
170171,AMAZON,2
2443930,AMAZON,3
2069605,AMAZON,1
1130642,AMAZON,1
3230612,AMAZON,1
1274068,AMAZON,1
2550620,AMAZON,1
1032755,AMAZON,1
2074561,AMAZON,1
2170889,AMAZON,2
2916180,APPLE,2
139053,APPLE,1
2657293,APPLE,2
2398240,APPLE,1
2915911,APPLE,1
363259,APPLE,1
2175213,APPLE,1
444714,APPLE,4
155890,APPLE,1
497545,APPLE,2
362795,APPLE,1
242466,APPLE,2
2962893,APPLE,1
2929951,APPLE,2
2372244,APPLE,2
2921823,APPLE,1
2914339,APPLE,1
3368770,APPLE,2
2920079,APPLE,1
360434,APPLE,1
835404,APPLE,3
2925462,APPLE,1
485621,APPLE,1
2600363,APPLE,1
2608415,APPLE,2
2886908,APPLE,1
3422698,APPLE,1
3491867,APPLE,2
3003001,APPLE,1
1279018,APPLE,1
2917172,APPLE,1
2158419,APPLE,2
2903937,APPLE,1
3001520,APPLE,1
439206,APPLE,1
2600443,APPLE,1
2904539,APPLE,1
149388,APPLE,1
1826775,APPLE,2
2998854,APPLE,3
2913557,APPLE,1
444107,APPLE,1
2998390,APPLE,1
2584402,APPLE,3
2175661,APPLE,1
570575,APPLE,1
3218389,APPLE,2
583307,APPLE,1
3139854,APPLE,1
2118441,APPLE,3
3000484,APPLE,1
809667,APPLE,4
149488,APPLE,1
2962800,APPLE,2
3546663,APPLE,1
2917840,APPLE,2
2461870,APPLE,2
242477,APPLE,3
2874114,APPLE,1
3000830,APPLE,1
3003138,APPLE,1
2907811,APPLE,2
368824,APPLE,4
2995916,APPLE,2
2175220,APPLE,1
2997866,APPLE,1
293900,APPLE,2
258021,APPLE,1
2994837,APPLE,1
2917923,APPLE,2
2891957,APPLE,1
440402,APPLE,1
143179,APPLE,4
439215,APPLE,1
169358,APPLE,1
878600,APPLE,4
2901664,APPLE,1
2922801,APPLE,3
3369954,APPLE,2
3000752,APPLE,2
3001223,APPLE,2
3003563,APPLE,1
2112041,APPLE,1
3000553,APPLE,3
363849,APPLE,1
3001528,APPLE,2
2915382,APPLE,3
2657419,APPLE,2
2998265,APPLE,1
2995036,APPLE,1
2855012,APPLE,1
3002286,APPLE,2
444654,APPLE,2
2997769,APPLE,1
3367737,APPLE,1
3368088,APPLE,2
2913488,APPLE,1
2250702,APPLE,1
2657464,APPLE,1
3438899,APPLE,1
3139856,APPLE_ICLOUD,2
2457457,APPLE_ICLOUD,1
3084639,APPLE_ICLOUD,2
2901100,APPLE_ICLOUD,2
3005681,APPLE_ICLOUD,2
2901180,APPLE_ICLOUD,2
23227,APPLE_ICLOUD,1
2901083,APPLE_ICLOUD,2
3086829,APPLE_ICLOUD,1
2920552,APPLE_ICLOUD,1
735904,APPLE_ICLOUD,1
283461,APPLE_ICLOUD,1
138750,APPLE_ICLOUD,1
3428051,APPLE_ICLOUD,1
834768,APPLE_ICLOUD,1
1151099,APPLE_ICLOUD,4
2591246,APPLE_ICLOUD,1
141908,APPLE_ICLOUD,3
3237275,APPLE_ICLOUD,2
141462,APPLE_ICLOUD,1
442429,APPLE_ICLOUD,1
3133264,APPLE_ICLOUD,2
3084638,APPLE_ICLOUD,1
2538043,APPLE_ICLOUD,1
1278873,APPLE_ICLOUD,1
2901656,APPLE_ICLOUD,1
2904161,APPLE_ICLOUD,1
1430978,APPLE_ICLOUD,1
2998414,APPLE_ICLOUD,1
1999811,APPLE_ICLOUD,1
1574363,APPLE_ICLOUD,2
2012065,APPLE_ICLOUD,1
2915642,APPLE_ICLOUD,2
3365804,APPLE_ICLOUD,2
3237276,APPLE_ICLOUD,1
3005437,APPLE_ICLOUD,2
1158009,APPLE_ICLOUD,1
2901225,APPLE_ICLOUD,1
2645417,APPLE_ICLOUD,1
283504,APPLE_ICLOUD,3
2717801,APPLE_ICLOUD,1
2327579,APPLE_ICLOUD,1
2250349,APPLE_ICLOUD,1
283529,APPLE_ICLOUD,1
3301373,APPLE_ICLOUD,2
1363578,APPLE_ICLOUD,1
1261922,APPLE_ICLOUD,1
3363436,APPLE_ICLOUD,1
138770,APPLE_ICLOUD,1
6730,APPLE_ICLOUD,1
3363850,APPLE_ICLOUD,2
2645437,APPLE_ICLOUD,1
2865279,APPLE_ICLOUD,1
2922408,APPLE_ICLOUD,2
3237274,APPLE_ICLOUD,2
283519,APPLE_ICLOUD,1
3024848,APPLE_ICLOUD,2
3005436,APPLE_ICLOUD,2
2134240,APPLE_ICLOUD,1
1548923,APPLE_ICLOUD,1
2852070,APPLE_ICLOUD,1
735896,APPLE_ICLOUD,3
1152686,APPLE_ICLOUD,1
2864007,APPLE_ICLOUD,1
1999812,APPLE_ICLOUD,2
2922407,APPLE_ICLOUD,1
2886282,APPLE_ICLOUD,1
3005432,APPLE_ICLOUD,2
363415,APPLE_ICLOUD,2
735962,APPLE_ICLOUD,1
2331032,APPLE_ICLOUD,1
712280,APPLE_ICLOUD,1
2994973,APPLE_ICLOUD,2
3139841,APPLE_ICLOUD,2
2460169,APPLE_ICLOUD,1
3005640,APPLE_ICLOUD,2
2930121,APPLE_ICLOUD,1
439630,APPLE_ICLOUD,1
2457456,APPLE_ICLOUD,2
443998,APPLE_ICLOUD,1
1430979,APPLE_ICLOUD,2
3005431,APPLE_ICLOUD,3
3452871,APPLE_ICLOUD,1
357275,APPLE_ICLOUD,1
3452999,APPLE_ICLOUD,2
1363608,APPLE_ICLOUD,1
33488,APPLE_ICLOUD,1
141815,APPLE_ICLOUD,1
3426965,APPLE_ICLOUD,2
2371136,APPLE_ICLOUD,1
2790060,APPLE_ICLOUD,1
2802471,APPLE_ICLOUD,2
2901203,APPLE_ICLOUD,1
2250169,APPLE_ICLOUD,1
2901182,APPLE_ICLOUD,1
1158010,APPLE_ICLOUD,4
1152899,APPLE_ICLOUD,4
2901098,APPLE_ICLOUD,1
3000323,APPLE_ICLOUD,2
141728,APPLE_ICLOUD,1
2250739,APPLE_ITUNES,2
2250595,APPLE_ITUNES,1
2868856,APPLE_ITUNES,1
366938,APPLE_ITUNES,4
759293,APPLE_ITUNES,1
1826758,APPLE_ITUNES,1
1972237,APPLE_ITUNES,2
3363825,APPLE_ITUNES,2
2997198,APPLE_ITUNES,1
367015,APPLE_ITUNES,4
456399,APPLE_ITUNES,4
2994954,APPLE_ITUNES,2
2257234,APPLE_ITUNES,1
2173028,APPLE_ITUNES,2
2250412,APPLE_ITUNES,1
2175078,APPLE_ITUNES,1
2250888,APPLE_ITUNES,2
624466,APPLE_ITUNES,4
2902262,APPLE_ITUNES,2
1637732,APPLE_ITUNES,1
2250862,APPLE_ITUNES,2
456576,APPLE_ITUNES,4
3024805,APPLE_ITUNES,1
456396,APPLE_ITUNES,4
2995070,APPLE_ITUNES,1
3180218,APPLE_ITUNES,2
2854094,APPLE_ITUNES,3
3005503,APPLE_ITUNES,1
1826767,APPLE_ITUNES,2
501509,APPLE_ITUNES,1
2023702,APPLE_ITUNES,1
969136,APPLE_ITUNES,1
2907638,APPLE_ITUNES,1
2994952,APPLE_ITUNES,3
362395,APPLE_ITUNES,1
1018076,APPLE_ITUNES,4
2657442,APPLE_ITUNES,2
1922673,APPLE_ITUNES,1
31892,APPLE_ITUNES,1
360954,APPLE_ITUNES,4
2257195,APPLE_ITUNES,1
2874162,APPLE_ITUNES,1
969114,APPLE_ITUNES,1
713127,APPLE_ITUNES,4
1985824,APPLE_ITUNES,3
2257248,APPLE_ITUNES,1
713123,APPLE_ITUNES,4
2250803,APPLE_ITUNES,2
