index,label,cluster
3533904,AMAZON,2
365549,AMAZON,3
2923202,AMAZON,3
2956577,AMAZON,14
2431621,AMAZON,2
3240695,AMAZON,3
2920983,AMAZON,20
2587699,AMAZON,2
3013430,AMAZON,7
1406890,AMAZON,5
2693643,AMAZON,19
2904812,AMAZON,3
2573941,AMAZON,2
176382,AMAZON,2
3040082,AMAZON,1
2550120,AMAZON,2
119246,AMAZON,6
2075541,AMAZON,3
2309657,AMAZON,1
2061497,AMAZON,2
1772111,AMAZON,3
1440478,AMAZON,3
2195113,AMAZON,15
2066554,AMAZON,2
1869697,AMAZON,8
2205033,AMAZON,1
9436,AMAZON,3
623572,AMAZON,10
2432008,AMAZON,2
2070650,AMAZON,3
624119,AMAZON,5
2065908,AMAZON,2
1773022,AMAZON,4
2437202,AMAZON,2
1005576,AMAZON,4
2430277,AMAZON,2
2428270,AMAZON,2
589083,AMAZON,3
2549822,AMAZON,2
320570,AMAZON,23
2168755,AMAZON,4
1740953,AMAZON,8
67369,AMAZON,6
2425171,AMAZON,5
1936233,AMAZON,2
1780030,AMAZON,1
2160222,AMAZON,2
2060137,AMAZON,3
1920621,AMAZON,4
2434088,AMAZON,2
363898,AMAZON,2
3479916,AMAZON,18
2430070,AMAZON,2
2983867,AMAZON,24
2697656,AMAZON,2
1718217,AMAZON,1
3289383,AMAZON,7
2073208,AMAZON,2
484649,AMAZON,14
315417,AMAZON,1
2160224,AMAZON,2
2318350,AMAZON,1
2059681,AMAZON,3
2205695,AMAZON,2
2574573,AMAZON,2
2714644,AMAZON,1
2587637,AMAZON,2
2067191,AMAZON,2
2063631,AMAZON,3
2074148,AMAZON,2
3480013,AMAZON,3
3499561,AMAZON,4
1974791,AMAZON,8
2403370,AMAZON,5
1781966,AMAZON,10
2318044,AMAZON,2
2574531,AMAZON,2
2735355,AMAZON,1
2428802,AMAZON,2
3064610,AMAZON,1
2583605,AMAZON,2
2183614,AMAZON,1
172834,AMAZON,3
867265,AMAZON,1
2023930,AMAZON,3
312328,AMAZON,1
1763090,AMAZON,4
1561023,AMAZON,1
1399020,AMAZON,3
2159896,AMAZON,2
170171,AMAZON,15
2443930,AMAZON,1
2069605,AMAZON,2
1130642,AMAZON,10
3230612,AMAZON,5
1274068,AMAZON,8
2550620,AMAZON,2
1032755,AMAZON,5
2074561,AMAZON,2
2170889,AMAZON,19
2916180,APPLE,15
139053,APPLE,5
2657293,APPLE,3
2398240,APPLE,12
2915911,APPLE,5
363259,APPLE,5
2175213,APPLE,5
444714,APPLE,10
155890,APPLE,2
497545,APPLE,23
362795,APPLE,2
242466,APPLE,15
2962893,APPLE,4
2929951,APPLE,10
2372244,APPLE,3
2921823,APPLE,5
2914339,APPLE,5
3368770,APPLE,19
2920079,APPLE,1
360434,APPLE,4
835404,APPLE,9
2925462,APPLE,5
485621,APPLE,2
2600363,APPLE,5
2608415,APPLE,3
2886908,APPLE,5
3422698,APPLE,25
3491867,APPLE,15
3003001,APPLE,1
1279018,APPLE,2
2917172,APPLE,2
2158419,APPLE,19
2903937,APPLE,12
3001520,APPLE,15
439206,APPLE,6
2600443,APPLE,5
2904539,APPLE,5
149388,APPLE,8
1826775,APPLE,7
2998854,APPLE,4
2913557,APPLE,5
444107,APPLE,4
2998390,APPLE,4
2584402,APPLE,4
2175661,APPLE,5
570575,APPLE,4
3218389,APPLE,3
583307,APPLE,4
3139854,APPLE,4
2118441,APPLE,17
3000484,APPLE,3
809667,APPLE,4
149488,APPLE,8
2962800,APPLE,3
3546663,APPLE,1
2917840,APPLE,10
2461870,APPLE,10
242477,APPLE,4
2874114,APPLE,4
3000830,APPLE,4
3003138,APPLE,25
2907811,APPLE,10
368824,APPLE,3
2995916,APPLE,15
2175220,APPLE,5
2997866,APPLE,4
293900,APPLE,19
258021,APPLE,7
2994837,APPLE,4
2917923,APPLE,10
2891957,APPLE,5
440402,APPLE,4
143179,APPLE,1
439215,APPLE,1
169358,APPLE,2
878600,APPLE,1
2901664,APPLE,5
2922801,APPLE,4
3369954,APPLE,10
3000752,APPLE,1
3001223,APPLE,10
3003563,APPLE,4
2112041,APPLE,4
3000553,APPLE,4
363849,APPLE,5
3001528,APPLE,15
2915382,APPLE,4
2657419,APPLE,4
2998265,APPLE,4
2995036,APPLE,3
2855012,APPLE,1
3002286,APPLE,1
444654,APPLE,15
2997769,APPLE,4
3367737,APPLE,1
3368088,APPLE,10
2913488,APPLE,5
2250702,APPLE,4
2657464,APPLE,3
3438899,APPLE,1
3139856,APPLE_ICLOUD,3
2457457,APPLE_ICLOUD,4
3084639,APPLE_ICLOUD,3
2901100,APPLE_ICLOUD,3
3005681,APPLE_ICLOUD,8
2901180,APPLE_ICLOUD,4
23227,APPLE_ICLOUD,1
2901083,APPLE_ICLOUD,3
3086829,APPLE_ICLOUD,18
2920552,APPLE_ICLOUD,20
735904,APPLE_ICLOUD,5
283461,APPLE_ICLOUD,4
138750,APPLE_ICLOUD,5
3428051,APPLE_ICLOUD,25
834768,APPLE_ICLOUD,4
1151099,APPLE_ICLOUD,3
2591246,APPLE_ICLOUD,5
141908,APPLE_ICLOUD,5
3237275,APPLE_ICLOUD,3
141462,APPLE_ICLOUD,5
442429,APPLE_ICLOUD,10
3133264,APPLE_ICLOUD,3
3084638,APPLE_ICLOUD,2
2538043,APPLE_ICLOUD,25
1278873,APPLE_ICLOUD,5
2901656,APPLE_ICLOUD,4
2904161,APPLE_ICLOUD,19
1430978,APPLE_ICLOUD,8
2998414,APPLE_ICLOUD,4
1999811,APPLE_ICLOUD,4
1574363,APPLE_ICLOUD,3
2012065,APPLE_ICLOUD,19
2915642,APPLE_ICLOUD,3
3365804,APPLE_ICLOUD,3
3237276,APPLE_ICLOUD,4
3005437,APPLE_ICLOUD,3
1158009,APPLE_ICLOUD,2
2901225,APPLE_ICLOUD,5
2645417,APPLE_ICLOUD,12
283504,APPLE_ICLOUD,4
2717801,APPLE_ICLOUD,4
2327579,APPLE_ICLOUD,5
2250349,APPLE_ICLOUD,7
283529,APPLE_ICLOUD,4
3301373,APPLE_ICLOUD,3
1363578,APPLE_ICLOUD,4
1261922,APPLE_ICLOUD,4
3363436,APPLE_ICLOUD,5
138770,APPLE_ICLOUD,5
6730,APPLE_ICLOUD,17
3363850,APPLE_ICLOUD,3
2645437,APPLE_ICLOUD,9
2865279,APPLE_ICLOUD,4
2922408,APPLE_ICLOUD,3
3237274,APPLE_ICLOUD,3
283519,APPLE_ICLOUD,4
3024848,APPLE_ICLOUD,3
3005436,APPLE_ICLOUD,3
2134240,APPLE_ICLOUD,1
1548923,APPLE_ICLOUD,4
2852070,APPLE_ICLOUD,4
735896,APPLE_ICLOUD,5
1152686,APPLE_ICLOUD,4
2864007,APPLE_ICLOUD,4
1999812,APPLE_ICLOUD,3
2922407,APPLE_ICLOUD,15
2886282,APPLE_ICLOUD,5
3005432,APPLE_ICLOUD,3
