index,label,cluster
3533904,AMAZON,1
365549,AMAZON,2
2923202,AMAZON,2
2956577,AMAZON,9
2431621,AMAZON,10
3240695,AMAZON,2
2920983,AMAZON,3
2587699,AMAZON,10
3013430,AMAZON,5
1406890,AMAZON,4
2693643,AMAZON,12
2904812,AMAZON,2
2573941,AMAZON,10
176382,AMAZON,10
3040082,AMAZON,6
2550120,AMAZON,10
119246,AMAZON,7
2075541,AMAZON,2
2309657,AMAZON,1
2061497,AMAZON,4
1772111,AMAZON,2
1440478,AMAZON,2
2195113,AMAZON,6
2066554,AMAZON,4
1869697,AMAZON,9
2205033,AMAZON,1
9436,AMAZON,2
623572,AMAZON,1
2432008,AMAZON,10
2070650,AMAZON,2
624119,AMAZON,10
2065908,AMAZON,4
1773022,AMAZON,6
2437202,AMAZON,10
1005576,AMAZON,7
2430277,AMAZON,10
2428270,AMAZON,10
589083,AMAZON,2
2549822,AMAZON,10
320570,AMAZON,1
2168755,AMAZON,4
1740953,AMAZON,9
67369,AMAZON,1
2425171,AMAZON,6
1936233,AMAZON,10
1780030,AMAZON,4
2160222,AMAZON,4
2060137,AMAZON,2
1920621,AMAZON,7
2434088,AMAZON,10
363898,AMAZON,12
3479916,AMAZON,6
2430070,AMAZON,10
2983867,AMAZON,17
2697656,AMAZON,10
1718217,AMAZON,7
3289383,AMAZON,1
2073208,AMAZON,4
484649,AMAZON,9
315417,AMAZON,7
2160224,AMAZON,4
2318350,AMAZON,7
2059681,AMAZON,2
2205695,AMAZON,4
2574573,AMAZON,10
2714644,AMAZON,6
2587637,AMAZON,10
2067191,AMAZON,4
2063631,AMAZON,2
2074148,AMAZON,4
3480013,AMAZON,1
3499561,AMAZON,7
1974791,AMAZON,9
2403370,AMAZON,4
1781966,AMAZON,2
2318044,AMAZON,10
2574531,AMAZON,10
2735355,AMAZON,1
2428802,AMAZON,10
3064610,AMAZON,4
2583605,AMAZON,10
2183614,AMAZON,7
172834,AMAZON,2
867265,AMAZON,7
2023930,AMAZON,2
312328,AMAZON,4
1763090,AMAZON,4
1561023,AMAZON,7
1399020,AMAZON,2
2159896,AMAZON,4
170171,AMAZON,4
2443930,AMAZON,2
2069605,AMAZON,4
1130642,AMAZON,2
3230612,AMAZON,6
1274068,AMAZON,3
2550620,AMAZON,10
1032755,AMAZON,4
2074561,AMAZON,4
2170889,AMAZON,12
2916180,APPLE,6
139053,APPLE,4
2657293,APPLE,2
2398240,APPLE,3
2915911,APPLE,4
363259,APPLE,4
2175213,APPLE,4
444714,APPLE,2
155890,APPLE,4
497545,APPLE,18
362795,APPLE,4
242466,APPLE,4
2962893,APPLE,14
2929951,APPLE,2
2372244,APPLE,2
2921823,APPLE,4
2914339,APPLE,4
3368770,APPLE,4
2920079,APPLE,4
360434,APPLE,7
835404,APPLE,3
2925462,APPLE,4
485621,APPLE,12
2600363,APPLE,4
2608415,APPLE,2
2886908,APPLE,10
3422698,APPLE,14
3491867,APPLE,6
3003001,APPLE,7
1279018,APPLE,4
2917172,APPLE,4
2158419,APPLE,1
2903937,APPLE,3
3001520,APPLE,6
439206,APPLE,1
2600443,APPLE,4
2904539,APPLE,4
149388,APPLE,3
1826775,APPLE,8
2998854,APPLE,14
2913557,APPLE,4
444107,APPLE,14
2998390,APPLE,14
2584402,APPLE,6
2175661,APPLE,4
570575,APPLE,1
3218389,APPLE,2
583307,APPLE,14
3139854,APPLE,14
2118441,APPLE,3
3000484,APPLE,1
809667,APPLE,2
149488,APPLE,3
2962800,APPLE,2
3546663,APPLE,1
2917840,APPLE,2
2461870,APPLE,2
242477,APPLE,5
2874114,APPLE,6
3000830,APPLE,14
3003138,APPLE,14
2907811,APPLE,2
368824,APPLE,2
2995916,APPLE,6
2175220,APPLE,4
2997866,APPLE,14
293900,APPLE,12
258021,APPLE,3
2994837,APPLE,14
2917923,APPLE,2
2891957,APPLE,6
440402,APPLE,14
143179,APPLE,1
439215,APPLE,1
169358,APPLE,1
878600,APPLE,7
2901664,APPLE,4
2922801,APPLE,6
3369954,APPLE,2
3000752,APPLE,1
3001223,APPLE,2
3003563,APPLE,14
2112041,APPLE,14
3000553,APPLE,14
363849,APPLE,4
3001528,APPLE,6
2915382,APPLE,6
2657419,APPLE,6
2998265,APPLE,14
2995036,APPLE,1
2855012,APPLE,7
3002286,APPLE,1
444654,APPLE,4
2997769,APPLE,14
3367737,APPLE,1
3368088,APPLE,2
2913488,APPLE,6
2250702,APPLE,14
2657464,APPLE,7
3438899,APPLE,1
3139856,APPLE_ICLOUD,2
2457457,APPLE_ICLOUD,6
3084639,APPLE_ICLOUD,2
2901100,APPLE_ICLOUD,2
3005681,APPLE_ICLOUD,3
2901180,APPLE_ICLOUD,1
23227,APPLE_ICLOUD,3
2901083,APPLE_ICLOUD,2
3086829,APPLE_ICLOUD,1
2920552,APPLE_ICLOUD,3
735904,APPLE_ICLOUD,4
283461,APPLE_ICLOUD,14
138750,APPLE_ICLOUD,4
3428051,APPLE_ICLOUD,14
834768,APPLE_ICLOUD,14
1151099,APPLE_ICLOUD,2
2591246,APPLE_ICLOUD,4
141908,APPLE_ICLOUD,4
3237275,APPLE_ICLOUD,2
141462,APPLE_ICLOUD,4
442429,APPLE_ICLOUD,1
3133264,APPLE_ICLOUD,2
3084638,APPLE_ICLOUD,4
2538043,APPLE_ICLOUD,14
1278873,APPLE_ICLOUD,6
2901656,APPLE_ICLOUD,6
2904161,APPLE_ICLOUD,10
1430978,APPLE_ICLOUD,9
2998414,APPLE_ICLOUD,14
1999811,APPLE_ICLOUD,14
1574363,APPLE_ICLOUD,2
2012065,APPLE_ICLOUD,12
2915642,APPLE_ICLOUD,2
3365804,APPLE_ICLOUD,2
3237276,APPLE_ICLOUD,6
3005437,APPLE_ICLOUD,2
1158009,APPLE_ICLOUD,4
2901225,APPLE_ICLOUD,4
2645417,APPLE_ICLOUD,1
283504,APPLE_ICLOUD,14
2717801,APPLE_ICLOUD,6
