index,label,cluster
3533904,AMAZON,1
365549,AMAZON,2
2923202,AMAZON,2
2956577,AMAZON,3
2431621,AMAZON,1
3240695,AMAZON,2
2920983,AMAZON,4
2587699,AMAZON,1
3013430,AMAZON,6
1406890,AMAZON,2
2693643,AMAZON,7
2904812,AMAZON,2
2573941,AMAZON,1
176382,AMAZON,2
3040082,AMAZON,8
2550120,AMAZON,1
119246,AMAZON,1
2075541,AMAZON,2
2309657,AMAZON,4
2061497,AMAZON,3
1772111,AMAZON,2
1440478,AMAZON,2
2195113,AMAZON,3
2066554,AMAZON,3
1869697,AMAZON,3
2205033,AMAZON,1
9436,AMAZON,2
623572,AMAZON,1
2432008,AMAZON,1
2070650,AMAZON,2
624119,AMAZON,5
2065908,AMAZON,3
1773022,AMAZON,1
2437202,AMAZON,1
1005576,AMAZON,7
2430277,AMAZON,1
2428270,AMAZON,1
589083,AMAZON,3
2549822,AMAZON,1
320570,AMAZON,3
2168755,AMAZON,3
1740953,AMAZON,5
67369,AMAZON,11
2425171,AMAZON,1
1936233,AMAZON,2
1780030,AMAZON,4
2160222,AMAZON,3
2060137,AMAZON,2
1920621,AMAZON,7
2434088,AMAZON,1
363898,AMAZON,3
3479916,AMAZON,10
2430070,AMAZON,1
2983867,AMAZON,6
2697656,AMAZON,1
1718217,AMAZON,10
3289383,AMAZON,5
2073208,AMAZON,3
484649,AMAZON,1
315417,AMAZON,10
2160224,AMAZON,3
2318350,AMAZON,8
2059681,AMAZON,2
2205695,AMAZON,2
2574573,AMAZON,1
2714644,AMAZON,11
2587637,AMAZON,1
2067191,AMAZON,3
2063631,AMAZON,2
2074148,AMAZON,3
3480013,AMAZON,10
3499561,AMAZON,5
1974791,AMAZON,1
2403370,AMAZON,2
1781966,AMAZON,1
2318044,AMAZON,1
2574531,AMAZON,1
2735355,AMAZON,1
2428802,AMAZON,1
3064610,AMAZON,3
2583605,AMAZON,1
2183614,AMAZON,10
172834,AMAZON,2
867265,AMAZON,2
2023930,AMAZON,2
312328,AMAZON,1
1763090,AMAZON,3
1561023,AMAZON,8
1399020,AMAZON,2
2159896,AMAZON,3
170171,AMAZON,5
2443930,AMAZON,1
2069605,AMAZON,3
1130642,AMAZON,5
3230612,AMAZON,2
1274068,AMAZON,2
2550620,AMAZON,1
1032755,AMAZON,1
2074561,AMAZON,3
2170889,AMAZON,8
2916180,APPLE,5
139053,APPLE,1
2657293,APPLE,5
2398240,APPLE,5
2915911,APPLE,1
363259,APPLE,1
2175213,APPLE,3
444714,APPLE,2
155890,APPLE,3
497545,APPLE,10
362795,APPLE,3
242466,APPLE,7
2962893,APPLE,6
2929951,APPLE,3
2372244,APPLE,5
2921823,APPLE,1
2914339,APPLE,1
3368770,APPLE,7
2920079,APPLE,7
360434,APPLE,7
835404,APPLE,2
2925462,APPLE,1
485621,APPLE,1
2600363,APPLE,1
2608415,APPLE,2
2886908,APPLE,4
3422698,APPLE,6
3491867,APPLE,5
3003001,APPLE,6
1279018,APPLE,3
2917172,APPLE,3
2158419,APPLE,7
2903937,APPLE,3
3001520,APPLE,7
439206,APPLE,6
2600443,APPLE,1
2904539,APPLE,1
149388,APPLE,1
1826775,APPLE,5
2998854,APPLE,6
2913557,APPLE,1
444107,APPLE,6
2998390,APPLE,6
2584402,APPLE,1
2175661,APPLE,3
570575,APPLE,6
3218389,APPLE,2
583307,APPLE,6
3139854,APPLE,6
2118441,APPLE,1
3000484,APPLE,6
809667,APPLE,8
149488,APPLE,1
2962800,APPLE,5
3546663,APPLE,1
2917840,APPLE,3
2461870,APPLE,3
242477,APPLE,6
2874114,APPLE,3
3000830,APPLE,6
3003138,APPLE,6
2907811,APPLE,3
368824,APPLE,3
2995916,APPLE,8
2175220,APPLE,1
2997866,APPLE,6
293900,APPLE,8
258021,APPLE,4
2994837,APPLE,6
2917923,APPLE,2
2891957,APPLE,4
440402,APPLE,6
143179,APPLE,2
439215,APPLE,6
169358,APPLE,1
878600,APPLE,7
2901664,APPLE,1
2922801,APPLE,2
3369954,APPLE,1
3000752,APPLE,1
3001223,APPLE,2
3003563,APPLE,6
2112041,APPLE,6
3000553,APPLE,6
363849,APPLE,1
3001528,APPLE,8
2915382,APPLE,3
2657419,APPLE,5
2998265,APPLE,6
2995036,APPLE,6
2855012,APPLE,10
3002286,APPLE,1
444654,APPLE,8
2997769,APPLE,6
3367737,APPLE,6
3368088,APPLE,3
2913488,APPLE,3
2250702,APPLE,6
2657464,APPLE,7
3438899,APPLE,5
3139856,APPLE_ICLOUD,5
2457457,APPLE_ICLOUD,5
3084639,APPLE_ICLOUD,2
2901100,APPLE_ICLOUD,2
3005681,APPLE_ICLOUD,1
2901180,APPLE_ICLOUD,5
23227,APPLE_ICLOUD,3
2901083,APPLE_ICLOUD,2
3086829,APPLE_ICLOUD,4
2920552,APPLE_ICLOUD,1
735904,APPLE_ICLOUD,2
283461,APPLE_ICLOUD,6
138750,APPLE_ICLOUD,1
3428051,APPLE_ICLOUD,6
834768,APPLE_ICLOUD,6
1151099,APPLE_ICLOUD,2
2591246,APPLE_ICLOUD,2
141908,APPLE_ICLOUD,5
3237275,APPLE_ICLOUD,2
141462,APPLE_ICLOUD,2
442429,APPLE_ICLOUD,6
3133264,APPLE_ICLOUD,5
3084638,APPLE_ICLOUD,3
2538043,APPLE_ICLOUD,6
1278873,APPLE_ICLOUD,2
2901656,APPLE_ICLOUD,2
2904161,APPLE_ICLOUD,10
1430978,APPLE_ICLOUD,2
2998414,APPLE_ICLOUD,6
1999811,APPLE_ICLOUD,6
1574363,APPLE_ICLOUD,2
2012065,APPLE_ICLOUD,11
2915642,APPLE_ICLOUD,2
3365804,APPLE_ICLOUD,2
3237276,APPLE_ICLOUD,2
3005437,APPLE_ICLOUD,5
1158009,APPLE_ICLOUD,3
2901225,APPLE_ICLOUD,2
2645417,APPLE_ICLOUD,4
283504,APPLE_ICLOUD,6
2717801,APPLE_ICLOUD,3
