index,label,cluster
3533904,AMAZON,5
365549,AMAZON,3
2923202,AMAZON,2
2956577,AMAZON,2
2431621,AMAZON,1
3240695,AMAZON,2
2920983,AMAZON,2
2587699,AMAZON,1
3013430,AMAZON,2
1406890,AMAZON,1
2693643,AMAZON,1
2904812,AMAZON,2
2573941,AMAZON,1
176382,AMAZON,6
3040082,AMAZON,2
2550120,AMAZON,1
119246,AMAZON,6
2075541,AMAZON,1
2309657,AMAZON,1
2061497,AMAZON,1
1772111,AMAZON,1
1440478,AMAZON,1
2195113,AMAZON,1
2066554,AMAZON,1
1869697,AMAZON,1
2205033,AMAZON,1
9436,AMAZON,6
623572,AMAZON,3
2432008,AMAZON,1
2070650,AMAZON,1
624119,AMAZON,3
2065908,AMAZON,1
1773022,AMAZON,1
2437202,AMAZON,1
1005576,AMAZON,4
2430277,AMAZON,1
2428270,AMAZON,1
589083,AMAZON,3
2549822,AMAZON,1
320570,AMAZON,3
2168755,AMAZON,1
1740953,AMAZON,1
67369,AMAZON,6
2425171,AMAZON,1
1936233,AMAZON,1
1780030,AMAZON,1
2160222,AMAZON,1
2060137,AMAZON,1
1920621,AMAZON,1
2434088,AMAZON,1
363898,AMAZON,3
3479916,AMAZON,5
2430070,AMAZON,1
2983867,AMAZON,2
2697656,AMAZON,1
1718217,AMAZON,1
3289383,AMAZON,2
2073208,AMAZON,1
484649,AMAZON,3
315417,AMAZON,3
2160224,AMAZON,1
2318350,AMAZON,1
2059681,AMAZON,1
2205695,AMAZON,1
2574573,AMAZON,1
2714644,AMAZON,2
2587637,AMAZON,1
2067191,AMAZON,1
2063631,AMAZON,1
2074148,AMAZON,1
3480013,AMAZON,5
3499561,AMAZON,5
1974791,AMAZON,1
2403370,AMAZON,1
1781966,AMAZON,1
2318044,AMAZON,1
2574531,AMAZON,1
2735355,AMAZON,2
2428802,AMAZON,1
3064610,AMAZON,2
2583605,AMAZON,1
2183614,AMAZON,1
172834,AMAZON,6
867265,AMAZON,4
2023930,AMAZON,1
312328,AMAZON,3
1763090,AMAZON,1
1561023,AMAZON,1
1399020,AMAZON,1
2159896,AMAZON,1
170171,AMAZON,6
2443930,AMAZON,1
2069605,AMAZON,1
1130642,AMAZON,1
3230612,AMAZON,2
1274068,AMAZON,1
2550620,AMAZON,1
1032755,AMAZON,4
2074561,AMAZON,1
2170889,AMAZON,1
2916180,APPLE,2
139053,APPLE,6
2657293,APPLE,1
2398240,APPLE,1
2915911,APPLE,2
363259,APPLE,3
2175213,APPLE,1
444714,APPLE,3
155890,APPLE,6
497545,APPLE,3
362795,APPLE,3
242466,APPLE,3
2962893,APPLE,2
2929951,APPLE,2
2372244,APPLE,1
2921823,APPLE,2
2914339,APPLE,2
3368770,APPLE,5
2920079,APPLE,2
360434,APPLE,3
835404,APPLE,4
2925462,APPLE,2
485621,APPLE,3
2600363,APPLE,1
2608415,APPLE,1
2886908,APPLE,2
3422698,APPLE,5
3491867,APPLE,5
3003001,APPLE,2
1279018,APPLE,1
2917172,APPLE,2
2158419,APPLE,1
2903937,APPLE,2
3001520,APPLE,2
439206,APPLE,3
2600443,APPLE,1
2904539,APPLE,2
149388,APPLE,6
1826775,APPLE,1
2998854,APPLE,2
2913557,APPLE,2
444107,APPLE,3
2998390,APPLE,2
2584402,APPLE,1
2175661,APPLE,1
570575,APPLE,3
3218389,APPLE,2
583307,APPLE,3
3139854,APPLE,2
2118441,APPLE,1
3000484,APPLE,2
809667,APPLE,4
149488,APPLE,6
2962800,APPLE,2
3546663,APPLE,5
2917840,APPLE,2
2461870,APPLE,1
242477,APPLE,3
2874114,APPLE,2
3000830,APPLE,2
3003138,APPLE,2
2907811,APPLE,2
368824,APPLE,3
2995916,APPLE,2
2175220,APPLE,1
2997866,APPLE,2
293900,APPLE,3
258021,APPLE,3
2994837,APPLE,2
2917923,APPLE,2
2891957,APPLE,2
440402,APPLE,3
143179,APPLE,6
439215,APPLE,3
169358,APPLE,6
878600,APPLE,4
2901664,APPLE,2
2922801,APPLE,2
3369954,APPLE,5
3000752,APPLE,2
3001223,APPLE,2
3003563,APPLE,2
2112041,APPLE,1
3000553,APPLE,2
363849,APPLE,3
3001528,APPLE,2
2915382,APPLE,2
2657419,APPLE,1
2998265,APPLE,2
2995036,APPLE,2
2855012,APPLE,2
3002286,APPLE,2
444654,APPLE,3
2997769,APPLE,2
3367737,APPLE,5
3368088,APPLE,5
2913488,APPLE,2
2250702,APPLE,1
2657464,APPLE,1
3438899,APPLE,5
3139856,APPLE_ICLOUD,2
2457457,APPLE_ICLOUD,1
3084639,APPLE_ICLOUD,2
2901100,APPLE_ICLOUD,2
3005681,APPLE_ICLOUD,2
2901180,APPLE_ICLOUD,2
23227,APPLE_ICLOUD,6
2901083,APPLE_ICLOUD,2
3086829,APPLE_ICLOUD,2
2920552,APPLE_ICLOUD,2
735904,APPLE_ICLOUD,4
283461,APPLE_ICLOUD,3
138750,APPLE_ICLOUD,6
3428051,APPLE_ICLOUD,5
834768,APPLE_ICLOUD,4
1151099,APPLE_ICLOUD,1
2591246,APPLE_ICLOUD,1
141908,APPLE_ICLOUD,6
3237275,APPLE_ICLOUD,2
141462,APPLE_ICLOUD,6
442429,APPLE_ICLOUD,3
3133264,APPLE_ICLOUD,2
3084638,APPLE_ICLOUD,2
2538043,APPLE_ICLOUD,1
1278873,APPLE_ICLOUD,1
2901656,APPLE_ICLOUD,2
2904161,APPLE_ICLOUD,2
1430978,APPLE_ICLOUD,1
2998414,APPLE_ICLOUD,2
1999811,APPLE_ICLOUD,1
1574363,APPLE_ICLOUD,1
2012065,APPLE_ICLOUD,1
2915642,APPLE_ICLOUD,2
3365804,APPLE_ICLOUD,5
3237276,APPLE_ICLOUD,2
3005437,APPLE_ICLOUD,2
1158009,APPLE_ICLOUD,1
2901225,APPLE_ICLOUD,2
2645417,APPLE_ICLOUD,1
283504,APPLE_ICLOUD,3
2717801,APPLE_ICLOUD,2
2327579,APPLE_ICLOUD,1
2250349,APPLE_ICLOUD,1
283529,APPLE_ICLOUD,3
3301373,APPLE_ICLOUD,2
1363578,APPLE_ICLOUD,1
1261922,APPLE_ICLOUD,1
3363436,APPLE_ICLOUD,5
138770,APPLE_ICLOUD,6
6730,APPLE_ICLOUD,6
3363850,APPLE_ICLOUD,5
2645437,APPLE_ICLOUD,1
2865279,APPLE_ICLOUD,2
2922408,APPLE_ICLOUD,2
3237274,APPLE_ICLOUD,2
283519,APPLE_ICLOUD,3
3024848,APPLE_ICLOUD,2
3005436,APPLE_ICLOUD,2
2134240,APPLE_ICLOUD,1
1548923,APPLE_ICLOUD,1
2852070,APPLE_ICLOUD,2
735896,APPLE_ICLOUD,4
1152686,APPLE_ICLOUD,1
2864007,APPLE_ICLOUD,2
1999812,APPLE_ICLOUD,1
2922407,APPLE_ICLOUD,2
2886282,APPLE_ICLOUD,2
3005432,APPLE_ICLOUD,2
363415,APPLE_ICLOUD,3
735962,APPLE_ICLOUD,4
2331032,APPLE_ICLOUD,1
712280,APPLE_ICLOUD,4
2994973,APPLE_ICLOUD,2
3139841,APPLE_ICLOUD,2
2460169,APPLE_ICLOUD,1
3005640,APPLE_ICLOUD,2
2930121,APPLE_ICLOUD,2
439630,APPLE_ICLOUD,3
2457456,APPLE_ICLOUD,1
443998,APPLE_ICLOUD,3
1430979,APPLE_ICLOUD,1
3005431,APPLE_ICLOUD,2
3452871,APPLE_ICLOUD,5
357275,APPLE_ICLOUD,3
3452999,APPLE_ICLOUD,5
1363608,APPLE_ICLOUD,1
33488,APPLE_ICLOUD,6
141815,APPLE_ICLOUD,6
3426965,APPLE_ICLOUD,5
2371136,APPLE_ICLOUD,1
2790060,APPLE_ICLOUD,2
2802471,APPLE_ICLOUD,2
2901203,APPLE_ICLOUD,2
2250169,APPLE_ICLOUD,1
2901182,APPLE_ICLOUD,2
1158010,APPLE_ICLOUD,1
1152899,APPLE_ICLOUD,1
2901098,APPLE_ICLOUD,2
3000323,APPLE_ICLOUD,2
141728,APPLE_ICLOUD,6
2250739,APPLE_ITUNES,1
2250595,APPLE_ITUNES,1
2868856,APPLE_ITUNES,2
366938,APPLE_ITUNES,3
759293,APPLE_ITUNES,4
1826758,APPLE_ITUNES,1
1972237,APPLE_ITUNES,1
3363825,APPLE_ITUNES,5
2997198,APPLE_ITUNES,2
367015,APPLE_ITUNES,3
456399,APPLE_ITUNES,3
2994954,APPLE_ITUNES,2
2257234,APPLE_ITUNES,1
2173028,APPLE_ITUNES,1
2250412,APPLE_ITUNES,1
2175078,APPLE_ITUNES,1
2250888,APPLE_ITUNES,1
624466,APPLE_ITUNES,3
2902262,APPLE_ITUNES,2
1637732,APPLE_ITUNES,1
2250862,APPLE_ITUNES,1
456576,APPLE_ITUNES,3
3024805,APPLE_ITUNES,2
456396,APPLE_ITUNES,3
2995070,APPLE_ITUNES,2
3180218,APPLE_ITUNES,2
2854094,APPLE_ITUNES,2
3005503,APPLE_ITUNES,2
1826767,APPLE_ITUNES,1
501509,APPLE_ITUNES,3
2023702,APPLE_ITUNES,1
969136,APPLE_ITUNES,4
2907638,APPLE_ITUNES,2
2994952,APPLE_ITUNES,2
362395,APPLE_ITUNES,3
1018076,APPLE_ITUNES,4
2657442,APPLE_ITUNES,1
1922673,APPLE_ITUNES,1
31892,APPLE_ITUNES,6
360954,APPLE_ITUNES,3
2257195,APPLE_ITUNES,1
2874162,APPLE_ITUNES,2
969114,APPLE_ITUNES,4
713127,APPLE_ITUNES,4
1985824,APPLE_ITUNES,1
2257248,APPLE_ITUNES,1
713123,APPLE_ITUNES,4
2250803,APPLE_ITUNES,1
2916281,APPLE_ITUNES,2
503871,APPLE_ITUNES,3
318220,APPLE_ITUNES,3
2175028,APPLE_ITUNES,1
2854185,APPLE_ITUNES,2
583985,APPLE_ITUNES,3
1581310,APPLE_ITUNES,1
2886982,APPLE_ITUNES,2
2928785,APPLE_ITUNES,2
2175243,APPLE_ITUNES,1
2903442,APPLE_ITUNES,2
2250379,APPLE_ITUNES,1
2868703,APPLE_ITUNES,2
2250542,APPLE_ITUNES,1
1921272,APPLE_ITUNES,1
362394,APPLE_ITUNES,3
3070135,APPLE_ITUNES,2
2173059,APPLE_ITUNES,1
2173077,APPLE_ITUNES,1
2655050,APPLE_ITUNES,1
2868674,APPLE_ITUNES,2
1774402,APPLE_ITUNES,1
2250584,APPLE_ITUNES,1
2250467,APPLE_ITUNES,1
584092,APPLE_ITUNES,3
3000361,APPLE_ITUNES,2
811988,APPLE_ITUNES,4
550576,APPLE_ITUNES,3
2997808,APPLE_ITUNES,2
2250425,APPLE_ITUNES,1
72692,APPLE_ITUNES,6
620134,APPLE_ITUNES,3
2175045,APPLE_ITUNES,1
1775002,APPLE_ITUNES,1
2426999,APPLE_ITUNES,1
1110089,APPLE_ITUNES,4
2173978,APPLE_ITUNES,1
3005646,APPLE_ITUNES,2
2998899,APPLE_ITUNES,2
759663,APPLE_ITUNES,4
2655076,APPLE_ITUNES,1
2867612,APPLE_ITUNES,2
1778064,APPLE_ITUNES,1
2175060,APPLE_ITUNES,1
2918695,APPLE_ITUNES,2
1138929,APPLE_ITUNES,1
30437,APPLE_ITUNES,6
1090814,APPLE_ITUNES,4
503784,APPLE_ITUNES,3
456477,APPLE_ITUNES,3
1586318,APPLE_ITUNES,1
2175269,APPLE_ITUNES,1
3057919,CLOUDFLARE,2
1533055,CLOUDFLARE,1
1268172,CLOUDFLARE,1
1532183,CLOUDFLARE,1
2721938,CLOUDFLARE,2
2879338,CLOUDFLARE,2
3351830,CLOUDFLARE,5
1034302,CLOUDFLARE,4
1567073,CLOUDFLARE,1
354635,CLOUDFLARE,3
1790302,CLOUDFLARE,1
1262632,CLOUDFLARE,1
358949,CLOUDFLARE,3
2459811,CLOUDFLARE,1
1526460,CLOUDFLARE,1
1899690,CLOUDFLARE,1
1527455,CLOUDFLARE,1
2581246,CLOUDFLARE,1
181208,CLOUDFLARE,6
3340853,CLOUDFLARE,5
1898032,CLOUDFLARE,1
2877764,CLOUDFLARE,2
3060868,CLOUDFLARE,2
1915288,CLOUDFLARE,1
3378847,CLOUDFLARE,5
1721615,CLOUDFLARE,1
2070559,CLOUDFLARE,1
617723,CLOUDFLARE,3
1292489,CLOUDFLARE,1
1196736,CLOUDFLARE,1
1166763,CLOUDFLARE,1
1896185,CLOUDFLARE,1
1755296,CLOUDFLARE,1
1284619,CLOUDFLARE,1
2319915,CLOUDFLARE,1
1538422,CLOUDFLARE,1
161302,CLOUDFLARE,6
3211503,CLOUDFLARE,2
2434596,CLOUDFLARE,1
1603985,CLOUDFLARE,1
1528506,CLOUDFLARE,1
225365,CLOUDFLARE,3
467476,CLOUDFLARE,3
2727319,CLOUDFLARE,2
2715084,CLOUDFLARE,2
1564920,CLOUDFLARE,1
2608031,CLOUDFLARE,1
2436533,CLOUDFLARE,1
2057213,CLOUDFLARE,1
759634,CLOUDFLARE,4
1534919,CLOUDFLARE,1
1902581,CLOUDFLARE,1
2897945,CLOUDFLARE,2
2419941,CLOUDFLARE,1
799802,CLOUDFLARE,4
145402,CLOUDFLARE,6
2428762,CLOUDFLARE,1
1794915,CLOUDFLARE,1
2447718,CLOUDFLARE,1
2311394,CLOUDFLARE,1
1427908,CLOUDFLARE,1
1156589,CLOUDFLARE,1
1559374,CLOUDFLARE,1
34505,CLOUDFLARE,6
2409985,CLOUDFLARE,1
2436554,CLOUDFLARE,1
3412300,CLOUDFLARE,5
2429624,CLOUDFLARE,1
3234904,CLOUDFLARE,2
2038844,CLOUDFLARE,1
1007239,CLOUDFLARE,4
627578,CLOUDFLARE,3
1017993,CLOUDFLARE,4
1427901,CLOUDFLARE,1
1538332,CLOUDFLARE,1
1391382,CLOUDFLARE,1
1529586,CLOUDFLARE,1
3480242,CLOUDFLARE,5
3059261,CLOUDFLARE,2
