index,label,cluster
3533904,AMAZON,7
365549,AMAZON,1
2923202,AMAZON,1
2956577,AMAZON,10
2431621,AMAZON,2
3240695,AMAZON,1
2920983,AMAZON,12
2587699,AMAZON,2
3013430,AMAZON,7
1406890,AMAZON,2
2693643,AMAZON,16
2904812,AMAZON,1
2573941,AMAZON,8
176382,AMAZON,8
3040082,AMAZON,3
2550120,AMAZON,2
119246,AMAZON,1
2075541,AMAZON,1
2309657,AMAZON,2
2061497,AMAZON,2
1772111,AMAZON,1
1440478,AMAZON,1
2195113,AMAZON,11
2066554,AMAZON,2
1869697,AMAZON,10
2205033,AMAZON,6
9436,AMAZON,1
623572,AMAZON,14
2432008,AMAZON,2
2070650,AMAZON,1
624119,AMAZON,2
2065908,AMAZON,8
1773022,AMAZON,2
2437202,AMAZON,2
1005576,AMAZON,11
2430277,AMAZON,2
2428270,AMAZON,2
589083,AMAZON,1
2549822,AMAZON,2
320570,AMAZON,5
2168755,AMAZON,2
1740953,AMAZON,10
67369,AMAZON,3
2425171,AMAZON,11
1936233,AMAZON,3
1780030,AMAZON,11
2160222,AMAZON,2
2060137,AMAZON,1
1920621,AMAZON,6
2434088,AMAZON,2
363898,AMAZON,8
3479916,AMAZON,11
2430070,AMAZON,8
2983867,AMAZON,4
2697656,AMAZON,2
1718217,AMAZON,6
3289383,AMAZON,7
2073208,AMAZON,2
484649,AMAZON,15
315417,AMAZON,6
2160224,AMAZON,2
2318350,AMAZON,6
2059681,AMAZON,1
2205695,AMAZON,2
2574573,AMAZON,8
2714644,AMAZON,11
2587637,AMAZON,2
2067191,AMAZON,2
2063631,AMAZON,1
2074148,AMAZON,8
3480013,AMAZON,1
3499561,AMAZON,11
1974791,AMAZON,10
2403370,AMAZON,2
1781966,AMAZON,14
2318044,AMAZON,8
2574531,AMAZON,2
2735355,AMAZON,5
2428802,AMAZON,2
3064610,AMAZON,2
2583605,AMAZON,2
2183614,AMAZON,6
172834,AMAZON,1
867265,AMAZON,3
2023930,AMAZON,1
312328,AMAZON,2
1763090,AMAZON,11
1561023,AMAZON,3
1399020,AMAZON,1
2159896,AMAZON,2
170171,AMAZON,2
2443930,AMAZON,3
2069605,AMAZON,2
1130642,AMAZON,3
3230612,AMAZON,2
1274068,AMAZON,10
2550620,AMAZON,2
1032755,AMAZON,2
2074561,AMAZON,2
2170889,AMAZON,16
2916180,APPLE,2
139053,APPLE,2
2657293,APPLE,1
2398240,APPLE,7
2915911,APPLE,2
363259,APPLE,2
2175213,APPLE,11
444714,APPLE,1
155890,APPLE,8
497545,APPLE,19
362795,APPLE,8
242466,APPLE,2
2962893,APPLE,6
2929951,APPLE,14
2372244,APPLE,1
2921823,APPLE,2
2914339,APPLE,2
3368770,APPLE,16
2920079,APPLE,16
360434,APPLE,6
835404,APPLE,4
2925462,APPLE,2
485621,APPLE,16
2600363,APPLE,2
2608415,APPLE,1
2886908,APPLE,2
3422698,APPLE,6
3491867,APPLE,6
3003001,APPLE,3
1279018,APPLE,8
2917172,APPLE,2
2158419,APPLE,16
2903937,APPLE,7
3001520,APPLE,6
439206,APPLE,3
2600443,APPLE,2
2904539,APPLE,2
149388,APPLE,12
1826775,APPLE,9
2998854,APPLE,3
2913557,APPLE,2
444107,APPLE,6
2998390,APPLE,6
2584402,APPLE,2
2175661,APPLE,2
570575,APPLE,3
3218389,APPLE,1
583307,APPLE,6
3139854,APPLE,6
2118441,APPLE,4
3000484,APPLE,3
809667,APPLE,6
149488,APPLE,12
2962800,APPLE,1
3546663,APPLE,9
2917840,APPLE,1
2461870,APPLE,14
242477,APPLE,3
2874114,APPLE,6
3000830,APPLE,6
3003138,APPLE,6
2907811,APPLE,14
368824,APPLE,1
2995916,APPLE,6
2175220,APPLE,2
2997866,APPLE,3
293900,APPLE,16
258021,APPLE,9
2994837,APPLE,3
2917923,APPLE,1
2891957,APPLE,2
440402,APPLE,6
143179,APPLE,16
439215,APPLE,3
169358,APPLE,16
878600,APPLE,6
2901664,APPLE,2
2922801,APPLE,6
