index,label,cluster
3533904,AMAZON,1
365549,AMAZON,3
2923202,AMAZON,3
2956577,AMAZON,15
2431621,AMAZON,9
3240695,AMAZON,3
2920983,AMAZON,4
2587699,AMAZON,7
3013430,AMAZON,6
1406890,AMAZON,5
2693643,AMAZON,19
2904812,AMAZON,3
2573941,AMAZON,9
176382,AMAZON,7
3040082,AMAZON,12
2550120,AMAZON,9
119246,AMAZON,1
2075541,AMAZON,3
2309657,AMAZON,9
2061497,AMAZON,9
1772111,AMAZON,3
1440478,AMAZON,3
2195113,AMAZON,11
2066554,AMAZON,9
1869697,AMAZON,2
2205033,AMAZON,11
9436,AMAZON,3
623572,AMAZON,3
2432008,AMAZON,9
2070650,AMAZON,3
624119,AMAZON,5
2065908,AMAZON,9
1773022,AMAZON,5
2437202,AMAZON,9
1005576,AMAZON,11
2430277,AMAZON,7
2428270,AMAZON,9
589083,AMAZON,3
2549822,AMAZON,9
320570,AMAZON,8
2168755,AMAZON,5
1740953,AMAZON,2
67369,AMAZON,8
2425171,AMAZON,9
1936233,AMAZON,12
1780030,AMAZON,1
2160222,AMAZON,9
2060137,AMAZON,3
1920621,AMAZON,12
2434088,AMAZON,9
363898,AMAZON,9
3479916,AMAZON,12
2430070,AMAZON,9
2983867,AMAZON,6
2697656,AMAZON,9
1718217,AMAZON,11
3289383,AMAZON,6
2073208,AMAZON,9
484649,AMAZON,15
315417,AMAZON,11
2160224,AMAZON,9
2318350,AMAZON,11
2059681,AMAZON,3
2205695,AMAZON,9
2574573,AMAZON,9
2714644,AMAZON,1
2587637,AMAZON,9
2067191,AMAZON,9
2063631,AMAZON,3
2074148,AMAZON,9
3480013,AMAZON,1
3499561,AMAZON,11
1974791,AMAZON,15
2403370,AMAZON,9
1781966,AMAZON,3
2318044,AMAZON,9
2574531,AMAZON,9
2735355,AMAZON,1
2428802,AMAZON,9
3064610,AMAZON,19
2583605,AMAZON,9
2183614,AMAZON,11
172834,AMAZON,3
867265,AMAZON,1
2023930,AMAZON,3
312328,AMAZON,9
1763090,AMAZON,5
1561023,AMAZON,1
1399020,AMAZON,3
2159896,AMAZON,9
170171,AMAZON,14
2443930,AMAZON,1
2069605,AMAZON,9
1130642,AMAZON,1
3230612,AMAZON,9
1274068,AMAZON,2
2550620,AMAZON,9
1032755,AMAZON,5
2074561,AMAZON,9
2170889,AMAZON,19
2916180,APPLE,14
139053,APPLE,9
2657293,APPLE,3
2398240,APPLE,4
2915911,APPLE,9
363259,APPLE,9
2175213,APPLE,9
444714,APPLE,3
155890,APPLE,7
497545,APPLE,22
362795,APPLE,9
242466,APPLE,14
2962893,APPLE,11
2929951,APPLE,3
2372244,APPLE,3
2921823,APPLE,9
2914339,APPLE,9
3368770,APPLE,12
2920079,APPLE,4
360434,APPLE,5
835404,APPLE,4
2925462,APPLE,9
485621,APPLE,7
2600363,APPLE,9
2608415,APPLE,3
2886908,APPLE,9
3422698,APPLE,11
3491867,APPLE,14
3003001,APPLE,3
1279018,APPLE,9
2917172,APPLE,7
2158419,APPLE,19
2903937,APPLE,4
3001520,APPLE,12
439206,APPLE,1
2600443,APPLE,9
2904539,APPLE,9
149388,APPLE,4
1826775,APPLE,10
2998854,APPLE,16
