index,label,cluster
3533904,AMAZON,1
365549,AMAZON,8
2923202,AMAZON,7
2956577,AMAZON,3
2431621,AMAZON,5
3240695,AMAZON,7
2920983,AMAZON,4
2587699,AMAZON,5
3013430,AMAZON,4
1406890,AMAZON,2
2693643,AMAZON,1
2904812,AMAZON,7
2573941,AMAZON,5
176382,AMAZON,2
3040082,AMAZON,2
2550120,AMAZON,5
119246,AMAZON,11
2075541,AMAZON,8
2309657,AMAZON,2
2061497,AMAZON,5
1772111,AMAZON,8
1440478,AMAZON,8
2195113,AMAZON,2
2066554,AMAZON,5
1869697,AMAZON,3
2205033,AMAZON,2
9436,AMAZON,8
623572,AMAZON,18
2432008,AMAZON,5
2070650,AMAZON,8
624119,AMAZON,2
2065908,AMAZON,5
1773022,AMAZON,2
2437202,AMAZON,5
1005576,AMAZON,10
2430277,AMAZON,5
2428270,AMAZON,5
589083,AMAZON,12
2549822,AMAZON,5
320570,AMAZON,6
2168755,AMAZON,2
1740953,AMAZON,3
67369,AMAZON,11
2425171,AMAZON,2
1936233,AMAZON,2
1780030,AMAZON,5
2160222,AMAZON,5
2060137,AMAZON,8
1920621,AMAZON,10
2434088,AMAZON,5
363898,AMAZON,5
3479916,AMAZON,1
2430070,AMAZON,5
2983867,AMAZON,4
2697656,AMAZON,5
1718217,AMAZON,11
3289383,AMAZON,1
2073208,AMAZON,5
484649,AMAZON,3
315417,AMAZON,11
2160224,AMAZON,5
2318350,AMAZON,10
2059681,AMAZON,8
2205695,AMAZON,2
2574573,AMAZON,5
2714644,AMAZON,10
2587637,AMAZON,5
2067191,AMAZON,5
2063631,AMAZON,8
2074148,AMAZON,5
3480013,AMAZON,11
3499561,AMAZON,10
1974791,AMAZON,3
2403370,AMAZON,2
1781966,AMAZON,18
2318044,AMAZON,5
2574531,AMAZON,5
2735355,AMAZON,1
2428802,AMAZON,5
3064610,AMAZON,1
2583605,AMAZON,5
2183614,AMAZON,11
172834,AMAZON,8
867265,AMAZON,10
2023930,AMAZON,8
312328,AMAZON,2
1763090,AMAZON,2
1561023,AMAZON,11
1399020,AMAZON,8
2159896,AMAZON,5
170171,AMAZON,2
2443930,AMAZON,1
2069605,AMAZON,5
1130642,AMAZON,11
3230612,AMAZON,2
1274068,AMAZON,3
2550620,AMAZON,5
1032755,AMAZON,2
2074561,AMAZON,5
2170889,AMAZON,1
2916180,APPLE,2
139053,APPLE,2
2657293,APPLE,7
2398240,APPLE,1
2915911,APPLE,2
363259,APPLE,2
2175213,APPLE,2
444714,APPLE,12
155890,APPLE,5
497545,APPLE,21
362795,APPLE,5
242466,APPLE,2
2962893,APPLE,13
2929951,APPLE,12
2372244,APPLE,7
