index,label,cluster
3533904,AMAZON,4
365549,AMAZON,3
2923202,AMAZON,3
2956577,AMAZON,1
2431621,AMAZON,2
3240695,AMAZON,3
2920983,AMAZON,2
2587699,AMAZON,2
3013430,AMAZON,1
1406890,AMAZON,2
2693643,AMAZON,1
2904812,AMAZON,3
2573941,AMAZON,2
176382,AMAZON,2
3040082,AMAZON,1
2550120,AMAZON,2
119246,AMAZON,6
2075541,AMAZON,3
2309657,AMAZON,4
2061497,AMAZON,2
1772111,AMAZON,3
1440478,AMAZON,3
2195113,AMAZON,2
2066554,AMAZON,2
1869697,AMAZON,1
2205033,AMAZON,7
9436,AMAZON,3
623572,AMAZON,1
2432008,AMAZON,2
2070650,AMAZON,3
624119,AMAZON,5
2065908,AMAZON,2
1773022,AMAZON,2
2437202,AMAZON,2
1005576,AMAZON,5
2430277,AMAZON,2
2428270,AMAZON,2
589083,AMAZON,1
2549822,AMAZON,2
320570,AMAZON,8
2168755,AMAZON,2
1740953,AMAZON,3
67369,AMAZON,8
2425171,AMAZON,3
1936233,AMAZON,2
1780030,AMAZON,3
2160222,AMAZON,2
2060137,AMAZON,3
1920621,AMAZON,2
2434088,AMAZON,2
363898,AMAZON,2
3479916,AMAZON,3
2430070,AMAZON,2
2983867,AMAZON,2
2697656,AMAZON,2
1718217,AMAZON,5
3289383,AMAZON,4
2073208,AMAZON,2
484649,AMAZON,1
315417,AMAZON,5
2160224,AMAZON,2
2318350,AMAZON,2
2059681,AMAZON,3
2205695,AMAZON,2
2574573,AMAZON,2
2714644,AMAZON,4
2587637,AMAZON,2
2067191,AMAZON,2
2063631,AMAZON,3
2074148,AMAZON,2
3480013,AMAZON,6
3499561,AMAZON,2
1974791,AMAZON,1
2403370,AMAZON,2
1781966,AMAZON,1
2318044,AMAZON,2
2574531,AMAZON,2
2735355,AMAZON,1
2428802,AMAZON,2
3064610,AMAZON,2
2583605,AMAZON,2
2183614,AMAZON,5
172834,AMAZON,3
867265,AMAZON,1
2023930,AMAZON,3
312328,AMAZON,2
1763090,AMAZON,2
1561023,AMAZON,2
1399020,AMAZON,3
2159896,AMAZON,2
170171,AMAZON,2
2443930,AMAZON,6
2069605,AMAZON,2
1130642,AMAZON,6
3230612,AMAZON,2
1274068,AMAZON,1
2550620,AMAZON,2
1032755,AMAZON,2
2074561,AMAZON,2
2170889,AMAZON,1
2916180,APPLE,2
139053,APPLE,2
2657293,APPLE,3
2398240,APPLE,2
2915911,APPLE,2
363259,APPLE,2
2175213,APPLE,2
444714,APPLE,1
155890,APPLE,2
497545,APPLE,3
362795,APPLE,2
242466,APPLE,2
2962893,APPLE,5
2929951,APPLE,1
2372244,APPLE,3
2921823,APPLE,2
2914339,APPLE,2
3368770,APPLE,1
2920079,APPLE,1
360434,APPLE,5
835404,APPLE,1
2925462,APPLE,2
485621,APPLE,2
2600363,APPLE,2
2608415,APPLE,3
2886908,APPLE,2
3422698,APPLE,5
3491867,APPLE,2
3003001,APPLE,2
1279018,APPLE,2
2917172,APPLE,2
2158419,APPLE,3
2903937,APPLE,2
3001520,APPLE,2
439206,APPLE,4
2600443,APPLE,2
2904539,APPLE,2
149388,APPLE,2
1826775,APPLE,1
2998854,APPLE,8
2913557,APPLE,2
444107,APPLE,5
2998390,APPLE,8
2584402,APPLE,1
2175661,APPLE,2
570575,APPLE,8
3218389,APPLE,3
583307,APPLE,5
3139854,APPLE,5
2118441,APPLE,6
3000484,APPLE,8
809667,APPLE,2
149488,APPLE,2
2962800,APPLE,3
3546663,APPLE,3
2917840,APPLE,1
2461870,APPLE,1
242477,APPLE,2
2874114,APPLE,2
3000830,APPLE,5
3003138,APPLE,5
2907811,APPLE,1
368824,APPLE,1
2995916,APPLE,2
2175220,APPLE,2
2997866,APPLE,8
293900,APPLE,1
258021,APPLE,1
2994837,APPLE,5
2917923,APPLE,1
2891957,APPLE,2
440402,APPLE,5
143179,APPLE,2
439215,APPLE,4
169358,APPLE,2
878600,APPLE,5
2901664,APPLE,2
2922801,APPLE,2
3369954,APPLE,1
3000752,APPLE,1
3001223,APPLE,1
3003563,APPLE,5
2112041,APPLE,5
3000553,APPLE,8
363849,APPLE,2
3001528,APPLE,2
2915382,APPLE,2
2657419,APPLE,2
2998265,APPLE,5
2995036,APPLE,8
2855012,APPLE,5
3002286,APPLE,1
444654,APPLE,2
2997769,APPLE,5
3367737,APPLE,2
3368088,APPLE,1
2913488,APPLE,2
2250702,APPLE,5
2657464,APPLE,1
3438899,APPLE,6
3139856,APPLE_ICLOUD,3
2457457,APPLE_ICLOUD,2
3084639,APPLE_ICLOUD,3
2901100,APPLE_ICLOUD,3
3005681,APPLE_ICLOUD,2
2901180,APPLE_ICLOUD,3
23227,APPLE_ICLOUD,1
2901083,APPLE_ICLOUD,3
3086829,APPLE_ICLOUD,6
2920552,APPLE_ICLOUD,2
735904,APPLE_ICLOUD,2
283461,APPLE_ICLOUD,5
138750,APPLE_ICLOUD,2
3428051,APPLE_ICLOUD,5
834768,APPLE_ICLOUD,5
1151099,APPLE_ICLOUD,3
2591246,APPLE_ICLOUD,2
141908,APPLE_ICLOUD,3
3237275,APPLE_ICLOUD,3
141462,APPLE_ICLOUD,2
442429,APPLE_ICLOUD,5
3133264,APPLE_ICLOUD,3
3084638,APPLE_ICLOUD,2
2538043,APPLE_ICLOUD,5
1278873,APPLE_ICLOUD,2
2901656,APPLE_ICLOUD,2
2904161,APPLE_ICLOUD,1
1430978,APPLE_ICLOUD,3
2998414,APPLE_ICLOUD,5
1999811,APPLE_ICLOUD,8
1574363,APPLE_ICLOUD,3
2012065,APPLE_ICLOUD,1
2915642,APPLE_ICLOUD,3
3365804,APPLE_ICLOUD,3
3237276,APPLE_ICLOUD,2
3005437,APPLE_ICLOUD,3
1158009,APPLE_ICLOUD,2
2901225,APPLE_ICLOUD,2
2645417,APPLE_ICLOUD,6
283504,APPLE_ICLOUD,5
2717801,APPLE_ICLOUD,3
2327579,APPLE_ICLOUD,2
2250349,APPLE_ICLOUD,3
283529,APPLE_ICLOUD,5
3301373,APPLE_ICLOUD,3
1363578,APPLE_ICLOUD,5
1261922,APPLE_ICLOUD,2
3363436,APPLE_ICLOUD,2
138770,APPLE_ICLOUD,2
6730,APPLE_ICLOUD,3
3363850,APPLE_ICLOUD,3
2645437,APPLE_ICLOUD,1
2865279,APPLE_ICLOUD,5
2922408,APPLE_ICLOUD,3
3237274,APPLE_ICLOUD,3
283519,APPLE_ICLOUD,5
3024848,APPLE_ICLOUD,3
3005436,APPLE_ICLOUD,3
2134240,APPLE_ICLOUD,8
1548923,APPLE_ICLOUD,2
2852070,APPLE_ICLOUD,3
735896,APPLE_ICLOUD,3
1152686,APPLE_ICLOUD,2
2864007,APPLE_ICLOUD,2
1999812,APPLE_ICLOUD,3
